Gamma_TP10,Beta_TP10,Gamma_AF8,Gamma_TP9,Delta_TP9,Delta_AF8,Delta_TP10,Beta_TP9,Beta_AF8,Beta_AF7,Gamma_AF7,Theta_TP9,Theta_TP10,Theta_AF7,Delta_AF7,Alpha_TP10,Alpha_AF7,Class
0.24633981,0.41982308,-0.08919312,0.07090972,0.06257717,1.0970334,-0.16493697,0.11882439,0.26292807,0.41801223,0.14300184,0.18993644,-0.27920175,0.80120206,1.0060163,0.14745654,0.5123371,0
0.24633981,0.41982308,-0.1197663,0.07090972,0.06257717,1.3630681,-0.16493697,0.11882439,0.25772777,0.12463956,0.11412679,0.18993644,-0.27920175,1.1937846,1.4727561,0.14745654,0.52424514,0
0.24633981,0.41982308,-0.14206068,0.07090972,0.06257717,1.4904153,-0.16493697,0.11882439,0.25428617,0.012182699,0.09474514,0.18993644,-0.27920175,1.244855,1.5543227,0.14745654,0.52597195,0
0.24633981,0.41982308,-0.2070346,0.07090972,0.06257717,1.6362482,-0.16493697,0.11882439,0.07574503,-0.03380613,0.049209524,0.18993644,-0.27920175,1.2177962,1.5819334,0.14745654,0.46827173,0
0.24633981,0.41982308,-0.17634615,0.07090972,0.06257717,1.6787174,-0.16493697,0.11882439,0.060018867,-0.06821486,0.06780611,0.18993644,-0.27920175,1.2323122,1.6238698,0.14745654,0.44271624,0
0.24633981,0.41982308,-0.17634615,0.07090972,0.06257717,1.6787174,-0.16493697,0.11882439,0.060018867,-0.06821486,0.06780611,0.18993644,-0.27920175,1.2323122,1.6238698,0.14745654,0.44271624,0
0.24633981,0.41982308,-0.17634615,0.07090972,0.06257717,1.6787174,-0.16493697,0.11882439,0.060018867,-0.06821486,0.06780611,0.18993644,-0.27920175,1.2323122,1.6238698,0.14745654,0.44271624,0
0.24633981,0.41982308,-0.17634615,0.07090972,0.06257717,1.6787174,-0.16493697,0.11882439,0.060018867,-0.06821486,0.06780611,0.18993644,-0.27920175,1.2323122,1.6238698,0.14745654,0.44271624,0
0.24633981,0.41982308,-0.17634615,0.07090972,0.06257717,1.6787174,-0.16493697,0.11882439,0.060018867,-0.06821486,0.06780611,0.18993644,-0.27920175,1.2323122,1.6238698,0.14745654,0.44271624,0
0.24633981,0.41982308,-0.17634615,0.07090972,0.06257717,1.6787174,-0.16493697,0.11882439,0.060018867,-0.06821486,0.06780611,0.18993644,-0.27920175,1.2323122,1.6238698,0.14745654,0.44271624,0
0.24633981,0.41982308,-0.17634615,0.07090972,0.06257717,1.6787174,-0.16493697,0.11882439,0.060018867,-0.06821486,0.06780611,0.18993644,-0.27920175,1.2323122,1.6238698,0.14745654,0.44271624,0
0.24633981,0.41982308,-0.17634615,0.07090972,0.06257717,1.6787174,-0.16493697,0.11882439,0.060018867,-0.06821486,0.06780611,0.18993644,-0.27920175,1.2323122,1.6238698,0.14745654,0.44271624,0
0.24633981,0.41982308,-0.17634615,0.07090972,0.06257717,1.6787174,-0.16493697,0.11882439,0.060018867,0.07153201,-0.43523526,0.18993644,-0.27920175,0.12045632,0.89024526,0.14745654,0.42020848,0
0.24633981,0.41982308,-0.17634615,0.07090972,0.06257717,1.6787174,-0.16493697,0.11882439,0.060018867,0.09440225,-0.22946319,0.18993644,-0.27920175,0.1767801,0.9785156,0.14745654,0.48955,0
0.24633981,0.41982308,-0.17634615,0.07090972,0.06257717,1.6787174,-0.16493697,0.11882439,0.060018867,0.0823168,-0.084326304,0.18993644,-0.27920175,0.12984599,0.9551307,0.14745654,0.48331532,0
0.24633981,0.41982308,0.41987464,0.07090972,0.06257717,1.2720022,-0.16493697,0.11882439,0.28373882,0.12193099,0.06528557,0.18993644,-0.27920175,0.0958233,0.9313982,0.14745654,0.29488498,0
0.26666984,0.41992876,0.2476126,0.43058193,0.43653342,1.0184222,0.34500694,0.529129,0.12542021,0.13772365,0.0852186,0.45320582,0.34381533,0.28495938,0.7884133,0.45661643,0.42585483,0
0.27787182,0.45738453,0.10968424,0.4397035,0.36545476,0.8261361,0.37806463,0.5587678,0.08480323,0.00891302,-0.2704921,0.35196537,0.2166798,0.40185702,0.7771525,0.4981735,0.4062771,0
0.32108754,0.46388194,-0.048661042,0.49834403,0.35018462,0.09379371,0.38562468,0.59842956,-0.001076718,0.15994003,-0.48190048,0.30962676,0.14603911,0.40714803,0.78357834,0.39755204,0.4691752,0
0.31900293,0.5393856,-0.005799621,0.4826543,0.23859942,0.06399933,0.34576434,0.64498115,0.06531314,0.35614216,-0.26511577,-0.061635677,-0.12816606,0.24445622,0.8241814,0.06944423,0.35570294,0
0.36682272,0.59124804,0.10292013,0.53494513,0.28357705,0.07816309,0.25651228,0.70106536,0.070801556,0.49001595,-0.13779952,-0.43370074,-0.3258088,0.28854454,0.85683584,0.04927519,0.36226073,0
0.36682272,0.59124804,0.14704981,0.53494513,0.28357705,0.24987194,0.25651228,0.70106536,0.001179085,0.57840294,0.04522648,-0.43370074,-0.3258088,0.23657578,0.9063543,0.04927519,0.0675484,0
0.36682272,0.59124804,0.14704981,0.53494513,0.28357705,0.24987194,0.25651228,0.70106536,0.001179085,0.6611513,0.13553071,-0.43370074,-0.3258088,0.3461367,0.9504713,0.04927519,0.04195177,0
0.36682272,0.59124804,0.14704981,0.53494513,0.28357705,0.24987194,0.25651228,0.70106536,0.001179085,0.6611513,0.13553071,-0.43370074,-0.3258088,0.3461367,0.9504713,0.04927519,0.04195177,0
0.36682272,0.59124804,0.14704981,0.53494513,0.28357705,0.24987194,0.25651228,0.70106536,0.001179085,0.6611513,0.13553071,-0.43370074,-0.3258088,0.3461367,0.9504713,0.04927519,0.04195177,0
0.36682272,0.59124804,-0.20864484,0.53494513,0.28357705,-0.15608522,0.25651228,0.70106536,0.020022828,-0.2031507,-0.37423936,-0.43370074,-0.3258088,-0.03299142,-0.43783006,0.04927519,0.20652235,0
0.36682272,0.59124804,-0.07636323,0.53494513,0.28357705,-0.11871253,0.25651228,0.70106536,0.12818961,-0.07813357,-0.3395605,-0.43370074,-0.3258088,-0.06377849,0.046866946,0.04927519,0.22005233,0
0.033661928,0.53777134,-0.119551405,0.21216711,0.28958607,-0.11755249,0.06353532,0.40495735,0.082977116,-0.07300432,-0.3148226,0.508828,0.4199962,-0.16512538,-0.024097675,0.40507624,0.22567591,0
0.05388828,0.5359681,-0.14976986,0.1539813,0.16066003,-0.21081446,-0.1676467,0.41170526,0.048780683,-0.010935652,-0.2781843,0.3614322,0.20345844,-0.2642983,-0.059169427,0.40507624,0.11423946,0
0.060143806,0.55241185,-0.23716031,0.11972882,-0.25682324,-0.24826746,-0.20275576,0.38034725,-0.034854256,-0.040520437,-0.27517244,0.037528023,0.069995865,-0.2099697,-0.3743562,0.50578445,-0.005705913,0
0.09086502,0.5024141,-0.23147063,0.072379224,-0.08916272,0.7336877,0.71597433,0.35524926,-0.013646685,-0.05264493,-0.26033005,0.027212325,0.54721206,0.09128037,0.08413371,0.8451525,0.19564329,0
0.10952977,0.48059094,-0.2309769,0.106408894,-0.03189945,1.2558596,0.90151215,0.3501141,0.024105242,-0.03626281,-0.1720964,0.1236231,0.71327645,0.49345744,0.440251,0.8451525,0.21415919,0
0.14477636,0.37005037,-0.2719555,0.14754203,0.008202487,1.44075,1.2237196,0.3914749,-0.006493425,-0.03176745,-0.11871069,0.21127191,1.0413961,0.5443803,0.62117916,0.8451525,0.256412,0
0.14477636,0.37005037,-0.33875632,0.14754203,0.008202487,1.6350167,1.2237196,0.3914749,0.02337059,-0.000654,-0.09197985,0.21127191,1.0413961,0.8229579,0.9163249,0.8451525,0.46115926,0
0.14477636,0.37005037,-0.33875632,0.14754203,0.008202487,1.6350167,1.2237196,0.3914749,0.02337059,0.1663074,-0.26134437,0.21127191,1.0413961,1.2146446,1.3492414,0.8451525,0.63248175,0
0.14477636,0.37005037,-0.2619487,0.14754203,0.008202487,1.2215395,1.2237196,0.3914749,0.05893101,0.2149673,-0.3506919,0.21127191,1.0413961,1.0867889,1.22179,0.8451525,0.6319923,0
0.3992725,0.8409845,-0.25616556,0.5726274,0.7470263,0.98856,0.57884574,0.6260889,0.18547545,0.17691593,-0.3034838,0.24729359,0.14402828,0.8960117,0.8648689,0.64075094,0.644594,0
0.4691707,0.79785407,-0.24241668,0.49703318,0.68474966,0.23135124,0.41695914,0.5329894,0.15238103,-0.05199123,-0.31526878,0.22502832,0.08451379,0.10123228,0.014748516,0.64075094,0.25496536,0
0.42540067,0.74183387,-0.29307792,0.42745474,0.6353757,0.13603538,0.35285857,0.47844037,0.17891309,-0.16544533,-0.3860911,0.14302522,0.09856348,0.089076236,0.03613693,0.6316439,0.21320191,0
0.3765771,0.69402,-0.34690562,0.36014345,0.59359676,-0.030870745,0.41423044,0.6218121,0.14840695,-0.09814783,-0.3222549,0.4224871,0.55769,0.02480704,0.14250204,0.8363205,0.21986187,0
0.51527,0.6290683,-0.32251498,0.48739046,0.8571272,0.303687,0.95186526,0.78115064,0.13675937,0.02908775,-0.044394452,1.0638875,1.2251706,0.27149338,0.2144866,1.3405749,0.32231528,0
0.6764265,0.65270877,-0.15795742,0.549744,1.0434854,0.44478574,1.1114199,0.8708721,0.1814562,0.10083235,0.08721148,1.2862877,1.4578121,0.38671395,0.3141236,1.3405749,0.31153286,0
0.806138,0.5187273,-0.013314222,0.6482685,1.2108814,0.581617,1.2595766,0.85671,0.19333725,0.18986645,0.287117,1.526469,1.6526492,0.5315603,0.29246476,1.3366076,0.27741092,0
0.83208215,0.49399364,0.041663922,0.63674814,1.247636,0.4471225,1.1828569,0.8171107,0.24442765,0.18986645,0.287117,1.558164,1.681412,0.5315603,0.29246476,1.234825,0.27741092,0
0.83208215,0.49399364,0.041663922,0.63674814,1.247636,0.4471225,1.1828569,0.8171107,0.24442765,0.18986645,0.287117,1.558164,1.681412,0.5315603,0.29246476,1.234825,0.27741092,0
0.4640202,0.74465877,-0.10977688,0.7173871,0.9639584,0.48838845,1.17056,0.7452868,0.017918082,0.121061526,-0.4448463,0.91507065,1.14848,0.5083835,0.71218747,1.156948,0.5379389,0
0.69930476,0.7716717,-0.10181678,0.73055845,0.94672006,0.53051066,1.2244023,0.76987475,0.064991824,0.11408889,-0.4113227,0.9044702,1.3246379,0.4561854,0.8637021,1.1715578,0.69834423,0
0.64981586,0.87815845,-0.07168287,0.7526871,1.0811006,0.55438036,1.3657074,0.8492087,0.09189489,0.08187778,-0.44039515,1.1779525,1.5749528,0.34027418,0.8272211,1.1401751,0.6266843,0
0.70864445,0.9379054,-0.08827284,0.803763,1.1758597,0.575403,1.4408145,0.9554961,0.11407484,0.10269447,-0.36254737,1.3297011,1.6796837,0.35691354,1.0313828,1.0157833,0.6217777,0
0.42150763,0.93182135,-0.15134148,0.8027453,1.1037736,0.47854477,1.3972156,0.87647676,0.058888882,0.11762254,-0.34298888,1.1270964,1.6554725,0.42458016,1.0927507,1.0132228,0.61914444,0
0.22859953,0.538269,-0.2745085,0.74059063,0.54665715,0.27004856,-0.01827511,0.7541037,0.0354485,-0.1507931,-0.4588146,-0.02629681,-0.031940453,-0.12925473,0.6970877,0.23708043,0.31075284,0
0.21340197,0.5222534,-0.26432893,0.74741364,0.46524394,0.06306749,-0.060442377,0.7475609,0.019944806,-0.23891003,-0.42408514,-0.053444598,-0.04530246,-0.04461822,0.6376092,0.3230432,0.3127802,0
0.13497709,0.48299113,-0.20698427,0.7329723,0.12056758,-0.12422857,-0.30254623,0.69172204,0.090783074,-0.3279379,-0.3838536,-0.4468025,0.026465442,-0.021972386,0.38594082,0.2494628,0.24487624,0
0.13497709,0.48299113,-0.18339965,0.7329723,0.12056758,-0.055580024,-0.30254623,0.69172204,0.083392955,-0.45619056,-0.36928296,-0.4468025,0.026465442,0.07261014,0.50868124,0.2494628,0.106251046,0
0.13497709,0.48299113,-0.18339965,0.7329723,0.12056758,-0.055580024,-0.30254623,0.69172204,0.083392955,-0.45619056,-0.36928296,-0.4468025,0.026465442,0.07261014,0.50868124,0.2494628,0.106251046,0
0.13497709,0.48299113,-0.18339965,0.7329723,0.12056758,-0.055580024,-0.30254623,0.69172204,0.083392955,-0.45619056,-0.36928296,-0.4468025,0.026465442,0.07261014,0.50868124,0.2494628,0.106251046,0
0.13497709,0.48299113,-0.18339965,0.7329723,0.12056758,-0.055580024,-0.30254623,0.69172204,0.083392955,-0.45619056,-0.36928296,-0.4468025,0.026465442,0.07261014,0.50868124,0.2494628,0.106251046,0
0.13497709,0.48299113,-0.5922126,0.7329723,0.12056758,0.8703617,-0.30254623,0.69172204,0.17352507,-0.45619056,-0.36928296,-0.4468025,0.026465442,0.07261014,0.50868124,0.2494628,0.106251046,0
0.13497709,0.48299113,-0.6461579,0.7329723,0.12056758,1.0029199,-0.30254623,0.69172204,0.11611485,-0.45619056,-0.36928296,-0.4468025,0.026465442,0.07261014,0.50868124,0.2494628,0.106251046,0
0.13497709,0.48299113,-0.6671024,0.7329723,0.12056758,1.1008759,-0.30254623,0.69172204,0.06170275,-0.45619056,-0.36928296,-0.4468025,0.026465442,0.07261014,0.50868124,0.2494628,0.106251046,0
0.13497709,0.48299113,-0.5470564,0.7329723,0.12056758,1.1328284,-0.30254623,0.69172204,0.04788265,-0.45619056,-0.36928296,-0.4468025,0.026465442,0.07261014,0.50868124,0.2494628,0.106251046,0
0.13497709,0.48299113,-0.3711577,0.7329723,0.12056758,1.2314545,-0.30254623,0.69172204,0.05445073,-0.45619056,-0.36928296,-0.4468025,0.026465442,0.07261014,0.50868124,0.2494628,0.106251046,0
0.13497709,0.48299113,-0.3711577,0.7329723,0.12056758,1.2314545,-0.30254623,0.69172204,0.05445073,-0.45619056,-0.36928296,-0.4468025,0.026465442,0.07261014,0.50868124,0.2494628,0.106251046,0
0.5617825,0.46876028,0.3088425,0.7232265,0.6834283,0.24824122,-0.19844775,0.74604285,0.24415456,0.41977203,0.41875845,0.59721535,0.2074202,-0.52658135,0.03705598,0.010280111,-0.003277936,0
0.5617825,0.46876028,0.3088425,0.7232265,0.6834283,0.24824122,-0.19844775,0.74604285,0.24415456,0.41977203,0.41875845,0.59721535,0.2074202,-0.52658135,0.03705598,0.010280111,-0.003277936,0
0.5617825,0.46876028,0.56657225,0.7232265,0.6834283,0.48511803,-0.19844775,0.74604285,0.43831816,0.41977203,0.41875845,0.59721535,0.2074202,-0.52658135,0.03705598,0.010280111,-0.003277936,0
0.5617825,0.46876028,0.41804242,0.7232265,0.6834283,0.49980012,-0.19844775,0.74604285,0.38244352,0.21812735,0.019511744,0.59721535,0.2074202,0.34848043,0.4398905,0.010280111,0.043237947,0
0.5617825,0.46876028,0.39228675,0.7232265,0.6834283,0.7895729,-0.19844775,0.74604285,0.3547841,0.21812735,0.019511744,0.59721535,0.2074202,0.34848043,0.4398905,0.010280111,0.043237947,0
0.5617825,0.46876028,0.39875036,0.7232265,0.6834283,1.0023459,-0.19844775,0.74604285,0.48345628,0.2215497,0.029087441,0.59721535,0.2074202,0.3940761,0.4955422,0.010280111,0.006861914,0
0.5617825,0.46876028,0.5028668,0.7232265,0.6834283,1.0986272,-0.19844775,0.74604285,0.58012825,0.2215497,0.029087441,0.59721535,0.2074202,0.3940761,0.4955422,0.010280111,0.006861914,0
0.5617825,0.46876028,0.4661489,0.7232265,0.6834283,1.0228312,-0.19844775,0.74604285,0.58400345,0.2215497,0.029087441,0.59721535,0.2074202,0.3940761,0.4955422,0.010280111,0.006861914,0
0.5617825,0.46876028,0.12078394,0.7232265,0.6834283,0.84402835,-0.19844775,0.74604285,0.21688288,0.2215497,0.029087441,0.59721535,0.2074202,0.3940761,0.4955422,0.010280111,0.006861914,0
0.5617825,0.46876028,-0.12589929,0.7232265,0.6834283,1.0169746,-0.19844775,0.74604285,0.07337009,0.2215497,0.029087441,0.59721535,0.2074202,0.3940761,0.4955422,0.010280111,0.006861914,0
0.5617825,0.46876028,-0.081702396,0.7232265,0.6834283,1.1219128,-0.19844775,0.74604285,0.1228225,0.2215497,0.029087441,0.59721535,0.2074202,0.3940761,0.4955422,0.010280111,0.006861914,0
0.5617825,0.46876028,0.03769254,0.7232265,0.6834283,1.2768439,-0.19844775,0.74604285,0.24777666,0.2215497,0.029087441,0.59721535,0.2074202,0.3940761,0.4955422,0.010280111,0.006861914,0
0.5617825,0.46876028,0.11146996,0.7232265,0.6834283,1.3522406,-0.19844775,0.74604285,0.30309406,0.2215497,0.029087441,0.59721535,0.2074202,0.3940761,0.4955422,0.010280111,0.006861914,0
0.5617825,0.46876028,-0.13219343,0.7232265,0.6834283,0.5662271,-0.19844775,0.74604285,0.1478809,0.2215497,0.029087441,0.59721535,0.2074202,0.3940761,0.4955422,0.010280111,0.006861914,0
0.5617825,0.46876028,-0.14658198,0.7232265,0.6834283,0.8241824,-0.19844775,0.74604285,0.18602967,0.2215497,0.029087441,0.59721535,0.2074202,0.3940761,0.4955422,0.010280111,0.006861914,0
0.5617825,0.46876028,-0.034179285,0.7232265,0.6834283,0.93530303,-0.19844775,0.74604285,0.24991429,0.2215497,0.029087441,0.59721535,0.2074202,0.3940761,0.4955422,0.010280111,0.006861914,0
0.5617825,0.46876028,-0.052259058,0.7232265,0.6834283,1.0550668,-0.19844775,0.74604285,0.3860053,0.2215497,0.029087441,0.59721535,0.2074202,0.3940761,0.4955422,0.010280111,0.006861914,0
0.5617825,0.46876028,-0.022333233,0.7232265,0.6834283,1.0315472,-0.19844775,0.74604285,0.41385365,0.2215497,0.029087441,0.59721535,0.2074202,0.3940761,0.4955422,0.010280111,0.006861914,0
0.5617825,0.46876028,-0.20059739,0.7232265,0.6834283,0.66332996,-0.19844775,0.74604285,0.26745427,0.2215497,0.029087441,0.59721535,0.2074202,0.3940761,0.4955422,0.010280111,0.006861914,0
0.48479274,0.39985114,-0.20969483,1.0323834,0.34846213,0.26246485,0.5226524,0.97343785,0.12125737,0.1291666,-0.1735542,0.36745578,0.23106971,0.000774,0.23417102,0.56051886,0.53347045,0
0.48858297,0.40726796,-0.15608121,1.026614,0.4580377,0.28563777,0.89149445,1.0060927,0.18616463,0.19243097,-0.048035122,0.40836334,0.8240546,0.5345452,0.6622122,1.1245083,0.65858614,0
0.5428583,0.4017284,-0.14548008,1.0285228,0.46619758,0.18904878,0.939461,1.0806928,0.20296584,0.24578586,-0.013158558,0.40121385,0.89827913,0.54696524,0.66730917,1.1245083,0.63715994,0
0.34003276,0.57246405,-0.13737486,1.2445222,0.32601067,0.18528642,0.9102314,1.1668547,0.18304005,0.19306242,-0.06181602,0.35875145,0.92609626,0.52966404,0.6259937,1.1103067,0.5227389,0
0.5017667,0.87707794,-0.12568747,1.2854218,0.17015107,0.000593,0.2231879,1.292018,0.14251801,0.36490107,-0.15904403,0.388507,0.30063495,-0.10677765,0.05899447,0.86743724,0.49995425,0
0.48703524,0.8223143,-0.16570221,1.2372332,0.092330776,-0.10336262,0.24425079,1.2647791,0.12900871,0.3385023,-0.1887566,0.3584154,0.26679492,-0.18562193,-0.033771906,0.86743724,0.49637347,0
0.46989217,0.7639804,-0.118894264,1.1069535,0.014458885,-0.035060797,0.2814368,1.2410194,0.17272945,0.3586813,0.014413944,0.56324965,0.23533486,-0.08517911,-0.01728256,0.8652411,0.49637347,0
0.34542382,0.5903622,-0.1395992,1.0446911,-0.106004074,0.111568734,0.17378403,1.1346526,0.15218426,0.21660289,0.026943425,0.51951116,0.07125873,-0.19544919,-0.14484829,0.73461777,0.28761032,0
0.34748664,0.57592064,-0.04044881,1.1255314,-0.023594944,0.23858447,0.056323737,1.1560293,0.181868,0.26989514,0.14053306,0.47568208,0.20126136,-0.07808476,0.13841124,0.6673963,0.2901105,0
0.45174658,0.6343094,-0.11652866,1.1628517,0.032192383,0.20611918,0.11259599,1.2091124,0.13281381,0.26391196,0.044265028,0.18939394,0.27292043,-0.14179371,0.13054648,0.7122922,0.31876874,0
0.4830941,0.61422276,-0.16327451,1.17948,0.023063345,0.2325021,0.0987845,1.2616512,0.056722116,0.26616588,0.011534255,0.04334818,0.3312922,0.21072802,0.37246937,0.6154636,0.35881996,0
0.5083116,0.6646846,-0.25090626,1.0433689,-0.021565532,0.17654707,0.26338974,1.2897764,0.038268637,0.25578514,-0.11949785,0.16708294,0.2590482,0.31301495,0.3704462,0.5356948,0.224266,0
0.5083116,0.6646846,-0.22231847,1.0433689,-0.021565532,0.20526095,0.26338974,1.2897764,0.11769162,0.24462786,-0.10454546,0.16708294,0.2590482,0.38597316,0.40782458,0.5356948,0.46190655,0
0.5083116,0.6646846,-0.2757812,1.0433689,-0.021565532,-0.019011024,0.26338974,1.2897764,0.14470224,0.24452366,-0.0378691,0.16708294,0.2590482,0.09269748,0.073071234,0.5356948,0.35074833,0
0.5083116,0.6646846,-0.36185753,1.0433689,-0.021565532,-0.17993383,0.26338974,1.2897764,0.14939627,0.25015402,-0.00398129,0.16708294,0.2590482,0.11091368,0.10703833,0.5356948,0.25213146,0
0.8284497,0.87543815,-0.36185753,1.0433689,-0.021565532,-0.17993383,0.466637,1.2897764,0.14939627,0.25389874,0.0314173,0.16708294,0.38995057,0.1326549,0.13734353,0.31024942,0.124221586,0
0.75009674,0.85427797,-0.36677867,1.3086629,0.25625563,0.23349142,0.35280827,1.2970275,0.30739337,0.3155318,-0.112472914,0.37611225,0.24323402,-0.34204918,-0.21125962,0.3495533,-0.07292792,0
0.7347313,0.8650232,-0.34515825,1.2945421,0.20927636,0.37729508,0.37967667,1.3177767,0.22991678,0.26999572,-0.08638221,0.31353006,0.2294203,-0.1227869,-0.019786296,0.3495533,0.03580124,0
0.67042637,0.8589577,-0.31296584,1.1673492,0.05025431,0.4655874,0.32085064,1.2129699,0.20228857,0.2766084,-0.12721854,0.10496768,0.1012581,-0.05413768,-0.025433715,0.17633191,0.012338575,0
0.6660835,0.8558176,-0.26510754,1.1932563,-0.09104781,0.57274145,0.3220817,1.2905184,-0.032277405,0.13690697,-0.14926894,-0.041353527,0.07062204,0.31439653,0.30447647,-0.068276875,0.27707505,0
0.6660835,0.8558176,-0.26510754,1.1932563,-0.09104781,0.57274145,0.3220817,1.2905184,-0.032277405,0.16350928,-0.47259003,-0.041353527,0.07062204,0.5477882,0.41292217,-0.068276875,0.57939625,0
0.4022397,0.5995007,-0.59667194,0.030843038,0.41945612,-0.20097539,0.0392482,0.30185223,-0.14552799,-0.16896525,-0.5062124,0.28003168,0.040137555,-0.10439049,0.4404235,-0.046641383,-0.14648993,0
0.39726105,0.60936195,-0.67766416,0.014367488,0.47119072,-0.17167844,0.06800451,0.31840226,-0.19516647,-0.20917858,-0.56578016,0.30355737,-0.035234693,-0.10444013,0.5328253,-0.123814695,-0.23202647,0
0.39726105,0.60936195,-0.65598303,0.014367488,0.47119072,0.12703378,0.06800451,0.31840226,-0.17631708,-0.16488284,-0.4913645,0.30355737,-0.035234693,0.25020215,0.6661743,-0.123814695,0.16741404,0
0.39726105,0.60936195,-0.5545471,0.014367488,0.47119072,0.36600867,0.06800451,0.31840226,-0.11839714,-0.044310097,-0.41153693,0.30355737,-0.035234693,0.6825168,0.9070354,-0.123814695,0.34686673,0
0.39726105,0.60936195,-0.5506914,0.014367488,0.47119072,0.42559227,0.06800451,0.31840226,-0.14660619,-0.07436605,-0.41427273,0.30355737,-0.035234693,0.72059286,0.9296143,-0.123814695,0.3513692,0
0.39726105,0.60936195,-0.5959945,0.014367488,0.47119072,0.23017935,0.06800451,0.31840226,-0.19333982,-0.19306968,-0.507555,0.30355737,-0.035234693,0.5680586,0.74230176,-0.123814695,0.32477257,0
0.33140126,0.52381885,-0.64191025,0.12009856,-0.11291114,-0.04235068,0.025677513,0.39636365,-0.2663287,-0.28526136,-0.63785475,0.37604862,0.40678048,0.008714219,0.07439554,0.43826634,0.13920957,0
0.2592787,0.5163162,-0.5631117,0.093263395,-0.105746046,-0.23670064,-0.14384854,0.34460744,-0.24926794,-0.12916525,-0.60310096,0.34658822,0.3264253,-0.21126339,-0.19865127,0.49852043,0.015964147,0
0.21126366,0.4774658,-0.46211267,0.06772559,6.9e-05,-0.28579515,-0.298802,0.3646578,-0.22507711,-0.06835532,-0.54690975,0.26365802,0.2515237,-0.29956964,-0.14456746,0.57349294,0.10276934,0
0.118379675,0.3813794,-0.4450581,-0.017863408,0.11914952,-0.3271747,-0.136945,0.31604192,-0.19285712,-0.10638664,-0.5138652,0.18567,0.25364956,-0.3482618,-0.124034904,0.43440956,0.13183574,0
0.118403696,0.27151588,-0.40939784,-0.05440727,0.23038949,-0.33640176,0.015333864,0.33929306,-0.19081837,-0.18924063,-0.54082036,0.063773826,0.28632912,-0.36930782,-0.11703786,0.4052504,0.08071352,0
0.12882335,0.1119015,-0.44245818,-0.1365487,0.2858906,-0.27316338,0.18291229,0.19531101,-0.15512072,-0.293816,-0.49335733,0.04380932,0.43793836,-0.29815474,-0.066957556,0.38291746,0.025713025,0
0.12882335,0.1119015,-0.5976944,-0.1365487,0.2858906,-0.4847864,0.18291229,0.19531101,-0.28941107,-0.16364802,-0.53067744,0.04380932,0.43793836,0.03783265,-0.6140921,0.38291746,-0.16557151,0
0.24319945,0.543883,-0.6719981,0.24957614,0.16775347,-0.38699034,0.037077412,0.31608865,-0.1707705,-0.10749921,-0.4700228,0.21935661,-0.18896224,-0.039398637,-0.58808917,0.35825533,0.108186945,0
0.17422411,0.47450155,-0.6599651,0.16984776,0.08588064,-0.39406893,0.21283978,0.362385,-0.10922518,-0.16062698,-0.47419557,0.15925397,0.109257,-0.058298297,-0.5616708,0.54216,0.25909302,0
0.11749117,0.49137017,-0.55772567,0.03440284,0.097790815,-0.41536304,0.14019603,0.4543868,-0.0882861,-0.1934402,-0.43191242,0.14025842,0.069491185,-0.13687125,-0.48324051,0.5425102,0.2528489,0
0.17655946,0.43804732,-0.5305332,0.013949374,0.15243141,-0.32173133,0.1372826,0.45674187,-0.11631933,-0.23932731,-0.42169064,0.24018419,0.10455232,-0.21427992,-0.28332552,0.6026704,0.23135242,0
0.3147066,0.48055273,-0.5006718,0.028468598,0.22533856,-0.34147134,0.09408412,0.4715283,-0.18499042,-0.2506072,-0.41227505,0.3056623,-0.01799092,-0.37941015,-0.18101954,0.5734842,0.2322247,0
0.43679655,0.4377766,-0.58382136,0.13973954,0.33355927,-0.25065774,0.29955766,0.4171795,-0.1816109,-0.24582472,-0.42336512,0.3786819,0.12948671,-0.47578996,-0.0315518,0.5734842,0.145327,0
0.5047192,0.45304176,-0.507476,0.14888579,0.25905472,-0.7090479,0.38564393,0.45033675,-0.23846696,-0.31301305,-0.44619864,0.35663083,0.16361818,-0.4016784,-0.02143042,0.5734842,0.106509544,0
0.5047192,0.45304176,-0.49286792,0.14888579,0.25905472,-0.43420509,0.38564393,0.45033675,-0.1572472,-0.14864454,-0.63289183,0.35663083,0.16361818,-0.023303134,0.024199417,0.5734842,-0.3229328,0
0.5047192,0.45304176,-0.40925786,0.14888579,0.25905472,-0.5437547,0.38564393,0.45033675,-0.14094424,-0.08207902,-0.6241543,0.35663083,0.16361818,-0.22886193,-0.13284591,0.5734842,-0.28176132,0
0.5047192,0.45304176,-0.41782302,0.41070578,0.9856182,-0.54608864,0.38564393,0.85578,-0.109100536,-0.11715216,-0.51899135,1.0157533,0.16361818,-0.11580908,-0.13040204,0.5734842,0.06899301,0
0.7079759,0.66366094,-0.3760818,0.48919547,1.2834303,-0.44065475,0.5476878,0.9893661,-0.11677344,-0.016812898,-0.4064205,1.5677615,0.5592042,-0.10524823,-0.032717016,-0.10276963,0.025390953,0
0.6299964,0.6714318,-0.42280096,0.54255134,1.3915629,-0.34215853,0.60360545,1.0786576,-0.046986453,0.013594828,-0.40602258,1.7091131,0.4266132,-0.04679998,0.19117649,0.01602291,0.09662683,0
