Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Class
1.239187313,0.656342802,0.832444546,1.011166627,0.756700218,0.209521792,0.475258051,0.564474307,1.076239987,0.588530012,0.745527936,1.187461773,0.601556918,0.474065838,0.327813049,0.575799116,-0.020374487,0.311184762,-0.166363986,0.124309583,799.8168498,805.8608059,792.1611722,791.7582418,743.003663,-0.236084,0.132629,0.97406,5.099182,-4.942169,-2.729034,1.0,1.0,1.0,1.0,1.0,55.0,2
1.318592945,0.591074826,0.90846263,1.019282119,0.837168098,0.082172924,0.602264364,0.488906644,1.13604934,0.49003947,0.743413625,0.705222344,0.558477945,0.384395913,0.255818823,0.507221284,-0.129275155,0.293084046,-0.15438214,0.181657812,799.8168498,778.4615385,786.9230769,820.3663004,755.8974359,-0.234924,0.132141,0.981506,5.936584,-3.783264,-1.809387,1.0,1.0,1.0,1.0,1.0,55.0,2
1.357228677,0.771039497,1.213380645,0.983519198,0.799273473,0.141502948,0.746965147,0.663544323,1.198212629,0.621439878,0.79613083,0.863207731,0.576246462,0.367832147,0.286153759,0.588344222,-0.091109312,0.256020904,-0.183003165,0.196820463,786.5201465,784.5054945,771.6117216,779.2673993,750.2564103,-0.225159,0.128235,0.977051,5.794525,-4.478607,-2.392578,1.0,1.0,1.0,1.0,1.0,55.0,2
1.510850664,0.894020468,1.501628027,1.145853107,0.859468146,0.310227797,0.930154774,0.715772279,1.159906432,0.604112518,0.85328485,0.848469887,0.511726913,0.238337319,0.379134988,0.663301425,-0.031015004,-0.116542458,-0.235371579,0.172191011,778.4615385,765.970696,754.6886447,759.5238095,666.8498168,-0.232483,0.13147,0.980408,5.585175,-3.9328,-2.512207,1.0,1.0,1.0,1.0,1.0,55.0,2
1.613477683,1.023489376,1.68115342,1.281907795,0.718076797,0.405665668,1.080019673,0.814878277,1.098930255,0.604112518,0.82403735,0.848469887,0.473506196,0.266898813,0.487821177,0.7329626,0.036947421,-0.212431981,-0.311724992,0.174003516,792.967033,815.5311355,815.9340659,800.2197802,749.8534799,-0.234314,0.129517,0.979431,5.794525,-4.695435,-1.390686,1.0,1.0,1.0,1.0,1.0,55.0,2
1.752153516,1.385662213,1.758751793,1.362891315,0.719446772,0.618275821,1.016309786,0.713964372,0.994368463,0.507183673,0.924472246,0.845997846,0.401029993,0.338352118,0.630611964,0.783718976,0.018352438,-0.121842602,-0.262761193,0.162001361,768.7912088,801.4285714,788.9377289,768.3882784,644.2857143,-0.22937,0.133484,0.976746,5.914154,-4.486084,-1.996307,1.0,1.0,1.0,1.0,1.0,55.0,2
1.752153516,1.5340712,1.10114574,1.066017492,0.719446772,0.611130706,-0.087403521,0.441477206,0.994368463,0.395389536,0.671541053,0.832637201,0.401029993,0.275802149,0.395739455,0.808388985,0.018352438,-0.00145024,-0.197277161,0.176203287,792.967033,724.4688645,831.6483516,781.2820513,793.7728938,-0.226501,0.1297,0.972656,6.093597,-3.701019,-2.953339,1.0,1.0,1.0,1.0,1.0,55.0,2
1.752153516,1.5340712,1.10114574,1.066017492,0.719446772,0.611130706,-0.087403521,0.441477206,0.994368463,0.395389536,0.671541053,0.832637201,0.401029993,0.275802149,0.395739455,0.808388985,0.018352438,-0.00145024,-0.197277161,0.176203287,788.9377289,795.7875458,842.5274725,803.8461538,703.9194139,-0.229553,0.127563,0.970642,5.323486,-3.304749,-2.684174,1.0,1.0,1.0,1.0,1.0,55.0,2
1.048827657,1.489578281,0.994671449,1.191332671,0.551193792,0.617037944,0.340302049,1.023626663,0.930451763,0.288179525,0.828661311,1.201506401,0.610927562,0.279598638,0.388836761,0.947546211,0.024706167,0.009383253,-0.167774244,0.172884733,784.1025641,803.040293,790.5494505,786.1172161,690.6227106,-0.236084,0.135193,0.978882,6.138458,-4.291687,-1.652374,1.0,1.0,1.0,1.0,1.0,55.0,2
0.69977088,1.489578281,0.904991674,1.043913021,0.476907513,0.617037944,0.610739109,1.079283037,0.788357508,0.288179525,0.781436679,1.170848663,0.489751523,0.279598638,0.372800303,0.885944083,0.006705293,0.009383253,-0.359921751,-0.000495712,790.952381,784.1025641,792.5641026,771.6117216,682.5641026,-0.238342,0.136475,0.97467,5.644989,-4.127197,-1.951447,1.0,1.0,1.0,1.0,1.0,55.0,2
0.738696879,1.05858296,0.787266853,0.964756862,0.471876927,0.664817144,0.433643826,0.87164878,0.793150093,0.723148733,0.781436679,1.250453644,0.481403882,0.420438868,0.22909387,0.761700974,-0.097679686,0.056430177,-0.331017212,0.12336189,788.5347985,787.3260073,791.7582418,776.043956,693.8461538,-0.232361,0.131714,0.97583,6.011353,-3.671112,-2.811279,1.0,1.0,1.0,1.0,1.0,55.0,2
1.030767066,0.963569653,0.720173248,0.914435467,0.609341856,0.525781373,0.351542314,0.828082288,1.089603809,0.796166124,0.785474374,1.245039657,0.527277388,0.332394315,0.233848313,0.701233832,-0.084516473,0.009623289,-0.327581506,0.116318082,843.7362637,746.6300366,757.1062271,840.5128205,741.3919414,-0.23291,0.129333,0.976501,6.385193,-2.676697,-2.534637,1.0,1.0,1.0,1.0,1.0,55.0,2
1.207352921,0.804622178,0.616908278,0.926600651,0.705610018,0.337019643,0.14234503,0.744686801,1.089603809,0.764043655,0.385778203,1.182094609,0.545307533,0.252302353,0.160341778,0.631983822,-0.042045588,-0.1118033,-0.296954221,0.195809033,799.8168498,807.4725275,793.7728938,801.4285714,907.8021978,-0.22699,0.131592,0.979004,5.405731,-4.336548,-1.884155,1.0,1.0,1.0,1.0,1.0,55.0,2
1.397984588,0.74798409,0.538333729,0.960949205,0.846037022,0.123787193,0.143945872,0.961538076,1.089603809,0.558002793,0.515945499,1.002710455,0.623693786,0.138854494,0.280670604,0.689405985,0.087181426,-0.077665174,-0.345714098,0.113220551,770.8058608,801.4285714,824.7985348,767.985348,719.2307692,-0.227051,0.131409,0.983459,5.764618,-3.820648,-2.041168,1.0,1.0,1.0,1.0,1.0,55.0,2
1.378154378,0.621230533,0.618313365,0.975849089,0.841560698,0.175143557,0.314855347,0.945731019,1.104310838,0.648136271,0.534286919,1.049313272,0.687782633,0.018928861,0.407975391,0.729632955,0.045048381,-0.129683282,-0.486341379,0.085569143,789.3406593,798.6080586,786.1172161,771.6117216,638.6446886,-0.22406,0.130127,0.980164,5.622559,-3.491669,-2.145844,1.0,1.0,1.0,1.0,1.0,55.0,2
1.378154378,0.621230533,0.618313365,0.975849089,0.841560698,0.175143557,0.314855347,0.945731019,1.104310838,0.648136271,0.534286919,1.049313272,0.687782633,0.018928861,0.407975391,0.729632955,0.045048381,-0.129683282,-0.486341379,0.085569143,776.8498168,802.2344322,796.1904762,789.7435897,767.5824176,-0.230896,0.135132,0.991821,6.22818,-4.022522,-1.973877,1.0,1.0,1.0,1.0,1.0,60.0,2
0.985965445,0.280279593,1.522986529,1.09954423,0.257641151,0.073232542,0.928498623,0.770808249,0.637793071,0.349531969,0.711082393,0.796343426,0.89025178,0.241860086,0.531264368,0.782756718,0.159283094,-0.252563502,-0.223594654,-0.005946941,763.1501832,803.8461538,790.5494505,780.8791209,779.6703297,-0.225952,0.130737,0.983398,5.667419,-3.544006,-1.77948,1.0,1.0,1.0,1.0,1.0,60.0,2
0.973703316,0.153928657,1.751249926,1.215577461,0.642799608,0.15499364,1.012466535,0.902084401,1.018756652,0.380454354,0.989094207,0.80847367,0.730730927,0.278520037,0.563664543,0.705419484,0.132979692,-0.305911873,-0.22025945,-0.036443936,792.967033,788.9377289,790.1465201,766.3736264,581.8315018,-0.224365,0.134705,0.982056,6.168365,-4.299164,-1.704712,1.0,1.0,1.0,1.0,1.0,60.0,2
0.923074489,0.084924939,1.667378625,1.140045472,0.584187831,0.173416758,1.062701509,0.798391163,1.170596219,0.555284634,1.204349791,0.961706932,0.657941949,0.268447677,0.605553923,0.633262692,0.041592061,-0.23299636,-0.071209518,0.002483495,779.2673993,788.9377289,810.2930403,758.3150183,728.0952381,-0.232544,0.136597,0.987366,5.734711,-3.102875,-1.958923,1.0,1.0,1.0,1.0,1.0,60.0,2
0.902892447,0.288130607,1.65092822,1.128268344,0.605854736,0.149863525,1.117084426,0.715284168,1.275104929,0.618558987,1.285880382,0.937770864,0.561534825,0.259379171,0.666914318,0.564225098,-0.076629569,-0.253574045,0.043172398,0.034583615,833.6630037,748.6446886,754.6886447,845.3479853,990.0,-0.230713,0.133911,0.983887,5.652466,-2.549591,-2.190704,1.0,1.0,1.0,1.0,1.0,60.0,2
0.871987922,0.384960204,1.55902181,1.031589695,0.415494629,0.137377007,1.197922993,0.506173911,1.257732262,0.617824628,1.285880382,0.934550917,0.569519772,0.26110563,0.730711987,0.490757837,-0.183548641,-0.233593028,0.172037323,0.071587402,770.8058608,782.8937729,803.8461538,768.7912088,596.3369963,-0.223511,0.136414,0.976624,6.071167,-5.263672,-1.457977,1.0,1.0,1.0,1.0,1.0,60.0,2
0.862852502,0.665058429,1.495516476,1.122250253,0.296219236,0.150034399,1.100379733,0.676798176,1.251281361,0.56294555,1.282292111,0.940613376,0.634817599,0.350702095,0.715611178,0.572156134,-0.188812827,-0.22163365,0.249701279,0.031154403,797.3992674,788.5347985,777.2527473,787.3260073,653.956044,-0.228699,0.141907,0.980591,5.831909,-3.850555,-2.355194,1.0,1.0,1.0,1.0,1.0,60.0,2
1.221652497,0.710979013,1.014824727,1.170063894,1.08159544,0.120158111,0.450916442,1.027597622,1.11217054,0.336771067,0.375217114,0.977111437,0.617530937,0.389441218,0.319736507,0.616237723,-0.01502699,0.027073336,0.069556027,-0.225444633,723.2600733,894.1025641,834.4688645,716.4102564,793.7728938,-0.228333,0.139282,0.980835,5.166473,-3.04306,-1.667328,1.0,1.0,1.0,1.0,1.0,60.0,2
1.284664011,0.748265339,0.977724726,1.255303859,1.020847264,0.130755837,0.489423473,0.971273864,1.139289527,0.388512341,0.486748621,0.983039101,0.616268882,0.398862895,0.312600929,0.644937646,-0.014818878,0.018991418,0.057538489,-0.190248884,775.6410256,770.4029304,832.4542125,785.7142857,825.2014652,-0.240051,0.130859,0.969116,4.740295,-4.11972,0.553284,1.0,1.0,1.0,1.0,1.0,60.0,2
1.284664011,0.746892702,0.969344139,1.269478221,1.020847264,0.036946607,0.52960822,0.953725107,1.139289527,0.299477116,0.464686931,0.907364098,0.616268882,0.354504603,0.220466798,0.624189654,-0.014818878,-0.010942529,-0.019682883,-0.181861285,718.8278388,443.6263736,951.3186813,743.4065934,828.8278388,-0.236389,0.140625,0.97644,6.332855,-2.198181,-2.968292,1.0,1.0,1.0,1.0,1.0,60.0,2
1.306830513,0.738665705,0.953005605,1.318977641,0.90538782,0.009002767,0.550468648,0.890131108,1.05570833,0.229634379,0.439251402,0.774554375,0.610824814,0.35091361,0.197559272,0.620930223,-0.074896782,-0.010685062,-0.05137607,-0.162006833,763.1501832,745.4212454,825.2014652,749.047619,643.8827839,-0.24176,0.150024,0.987976,5.929108,-2.542114,-1.308441,1.0,1.0,4.0,1.0,1.0,60.0,2
1.306830513,0.738665705,0.953005605,1.318977641,0.90538782,0.009002767,0.550468648,0.890131108,1.05570833,0.229634379,0.439251402,0.774554375,0.610824814,0.35091361,0.197559272,0.620930223,-0.074896782,-0.010685062,-0.05137607,-0.162006833,790.1465201,932.7838828,803.4432234,801.025641,633.8095238,-0.245605,0.155884,0.97229,5.076752,-3.678589,-1.525269,1.0,1.0,4.0,1.0,1.0,60.0,2
1.306830513,0.738665705,0.953005605,1.318977641,0.90538782,0.009002767,0.550468648,0.890131108,1.05570833,0.229634379,0.439251402,0.774554375,0.610824814,0.35091361,0.197559272,0.620930223,-0.074896782,-0.010685062,-0.05137607,-0.162006833,777.6556777,716.007326,791.3553114,798.2051282,880.8058608,-0.250427,0.155151,0.971191,6.489868,-3.102875,-0.53833,1.0,1.0,1.0,1.0,1.0,60.0,2
0.909584437,0.738665705,0.953005605,1.175871235,0.720514937,0.009002767,0.550468648,0.399700004,1.154876035,0.229634379,0.439251402,1.019642505,0.85143792,0.35091361,0.197559272,0.585949762,0.015046441,-0.010685062,-0.05137607,0.043762976,777.2527473,696.2637363,784.9084249,776.4468864,670.0732601,-0.250854,0.137329,0.975037,4.598236,-4.919739,-3.125305,1.0,1.0,1.0,1.0,1.0,60.0,2
0.997887704,0.738665705,1.408837329,1.131923114,0.710205215,0.009002767,1.181857139,0.439513087,1.218597416,0.229634379,0.972891353,1.043712396,0.818111104,0.35091361,0.87586062,0.620538767,0.058925463,-0.010685062,-0.054085063,0.012804719,770.8058608,803.4432234,792.1611722,759.9267399,597.1428571,-0.248779,0.145508,0.974365,6.459961,-2.893524,-1.218719,1.0,1.0,1.0,1.0,1.0,60.0,2
0.932025092,0.738665705,1.410258814,1.012864464,0.595408726,0.009002767,1.111722322,0.380192726,1.171933715,0.229634379,1.033412094,1.06812418,0.753491398,0.35091361,0.815880728,0.545699298,-0.008235073,-0.010685062,0.038905123,0.03715045,788.5347985,794.5787546,766.3736264,775.6410256,792.1611722,-0.245422,0.144104,0.982849,5.428162,-3.424377,-2.033691,1.0,1.0,1.0,1.0,1.0,60.0,2
0.9077698,1.544506851,1.627058798,0.827003665,0.6889257,1.042142456,1.137391241,0.551321451,1.144395161,0.901994777,1.189117592,1.120096523,0.651345586,0.104314275,0.81940043,0.523355766,0.007230529,0.108500779,0.195028624,0.053215273,817.1428571,779.6703297,784.9084249,770.4029304,650.3296703,-0.247192,0.148743,0.974182,5.839386,-3.715973,-1.712189,1.0,1.0,1.0,1.0,1.0,60.0,2
0.984207773,1.608141682,1.568929474,0.659344086,0.893157155,1.168368268,1.04496983,0.624588685,0.91387323,0.940403098,1.189117592,1.20524702,0.682618919,0.228338352,0.73852632,0.468793606,-0.064743117,-0.082958755,0.13036553,0.039157491,788.5347985,818.3516484,789.3406593,779.6703297,537.5091575,-0.251099,0.142334,0.972961,5.375824,-4.059906,-2.160797,1.0,1.0,1.0,1.0,1.0,60.0,2
0.993438618,1.637008518,1.568074766,0.707955632,0.88086697,1.091238346,1.10551703,0.724187955,0.817795985,0.954393201,1.134708544,1.208411799,0.676324479,0.278117031,0.74357628,0.555393786,-0.044695848,-0.119897806,0.10166157,0.066549006,790.952381,819.5604396,797.3992674,785.7142857,913.040293,-0.260071,0.148499,0.966309,5.719757,-3.080444,-1.996307,1.0,1.0,1.0,1.0,1.0,60.0,2
1.144520023,1.683700353,1.173590289,0.710413446,0.78246909,1.03709705,0.986561783,0.783212525,0.763195563,0.845300511,0.724098218,1.208101929,0.772212548,0.35045535,0.554669216,0.721885109,-0.039394246,-0.275217702,-0.146170537,0.002083267,768.3882784,818.3516484,797.8021978,785.3113553,815.1282051,-0.253052,0.135925,0.967224,6.168365,-3.753357,-2.355194,1.0,1.0,1.0,1.0,1.0,60.0,2
1.092315349,1.668328726,1.273832155,0.818973799,0.502859858,0.853685517,1.174847764,0.677175676,0.920243521,0.6816262,0.799716999,1.136573888,0.681743441,0.373979935,0.686223183,0.71357296,-0.003895822,-0.241400476,-0.068374709,0.072709982,750.6593407,799.8168498,776.4468864,787.3260073,576.996337,-0.281494,0.182861,0.91626,12.568512,-0.837402,5.577698,1.0,1.0,1.0,1.0,1.0,60.0,2
1.397729191,1.654308338,1.273832155,1.291995839,0.658206858,0.806505497,1.174847764,0.706739623,1.035338393,0.660388898,0.799716999,1.145510039,0.680193305,0.388832134,0.686223183,0.764190984,0.120490461,-0.283729129,-0.068374709,0.096529402,661.6117216,826.8131868,855.4212454,696.2637363,639.047619,-0.34967,0.307739,0.941833,7.932892,-5.532837,1.181335,1.0,1.0,1.0,1.0,1.0,60.0,2
1.442849697,1.588382742,1.273832155,1.400176631,0.753633567,0.675517237,1.174847764,0.53708226,0.998620287,0.584487843,0.799716999,0.696765021,0.596145152,0.386308016,0.686223183,0.655549881,0.161512378,-0.256720836,-0.068374709,0.146081346,829.2307692,740.1831502,784.9084249,848.974359,774.4322344,-0.344727,0.209961,0.934753,1.94397,-3.521576,5.106659,1.0,1.0,1.0,1.0,1.0,60.0,2
1.615620535,1.588382742,1.273832155,1.610826278,0.839032773,0.675517237,1.174847764,0.712940634,0.984388284,0.584487843,0.799716999,0.581697273,0.621454925,0.386308016,0.686223183,0.748323184,0.246416992,-0.256720836,-0.068374709,0.212904479,769.1941392,762.3443223,811.5018315,758.7179487,669.2673993,-0.273621,0.197449,0.963013,5.368347,-5.241241,-3.775787,1.0,1.0,1.0,1.0,1.0,60.0,2
1.685770496,1.497086476,1.273832155,1.735108409,0.850092223,1.40987357,1.174847764,0.65561134,1.079434445,1.115184827,0.799716999,0.966562834,0.942383698,0.900147692,0.686223183,0.907297313,0.124053014,0.353103561,-0.068374709,0.116621197,763.956044,835.2747253,811.5018315,770.0,777.6556777,-0.270264,0.19873,0.951416,4.972076,-2.923431,-1.839294,1.0,1.0,1.0,1.0,1.0,60.0,2
1.528336398,1.466474448,1.440466569,1.584513234,0.787406508,1.392635658,0.69412896,0.529718127,1.017546954,1.137544878,0.698773373,0.949889919,0.752047679,0.88015853,0.364926705,0.761684344,0.103753265,0.253158133,-0.197828502,0.096997613,760.7326007,791.3553114,810.6959707,762.7472527,802.6373626,-0.264404,0.195374,0.963074,5.50293,-3.970184,-2.250519,1.0,1.0,1.0,1.0,1.0,60.0,2
1.446624438,1.466474448,1.355762498,1.491413773,0.708733936,1.392635658,0.622171898,0.542999792,1.017546954,1.137544878,0.716999448,0.98571943,0.715993275,0.88015853,0.373136505,0.736525251,0.122008166,0.253158133,-0.199564196,0.135755362,894.9084249,794.5787546,711.5750916,916.6666667,747.8388278,-0.278076,0.194092,0.968018,4.059906,-15.230255,-8.658142,1.0,1.0,1.0,1.0,1.0,60.0,2
1.429418736,0.973234325,0.675534374,1.34256425,1.142179766,0.597945329,0.347166497,0.73632847,1.229294117,0.298036247,0.460079658,1.090654433,0.719463406,0.352381978,0.098965678,0.700775755,0.025643753,-0.101094083,-0.071816863,0.268462946,811.9047619,793.7728938,807.8754579,784.5054945,686.996337,-0.291077,0.161438,0.959778,5.764618,-4.336548,-1.786957,1.0,1.0,1.0,1.0,1.0,55.0,2
1.327575635,0.89207672,0.943169314,1.472799342,1.008588284,0.611853324,0.536365753,0.641339593,1.265890756,0.40205231,0.49994258,1.090654433,0.666798848,0.765802704,0.217848222,0.654551769,-0.025459626,0.465387796,-0.072365635,0.22055243,809.0842491,804.2490842,802.2344322,746.6300366,746.6300366,-0.291931,0.161987,0.958618,5.85434,-4.912262,-2.826233,1.0,1.0,1.0,1.0,1.0,55.0,2
1.264399188,0.860129567,0.909832028,1.492992506,0.785450873,0.50322255,0.611279936,0.563188722,1.312404991,0.603392634,0.580027786,1.06161183,0.777437622,0.761920377,0.246700492,0.647965364,0.025737866,0.462245014,-0.154381506,0.088878246,790.952381,800.2197802,797.8021978,790.1465201,748.2417582,-0.284607,0.160583,0.961975,5.600128,-4.07486,-2.661743,1.0,1.0,1.0,1.0,1.0,55.0,2
1.127897807,0.778393566,0.921261791,1.340782428,0.563470404,0.373310398,0.635167749,0.537823061,1.238360849,0.643377443,0.635671563,1.002968836,0.724305778,0.726737095,0.313783662,0.630686848,-0.07076154,0.441729868,-0.236285098,0.113050825,748.6446886,792.1611722,794.1758242,793.3699634,572.1611722,-0.281311,0.165527,0.976868,6.116028,-4.882355,-2.257996,1.0,1.0,1.0,1.0,1.0,55.0,2
1.266832822,0.746040944,0.652478396,1.182860383,0.60326533,0.138828048,0.608627135,0.722403383,1.215609858,0.660260299,0.741990118,1.040392913,0.692702528,0.338914012,0.281656843,0.667245769,-0.049161827,-0.068621528,-0.271270453,0.111789278,705.5311355,739.7802198,801.4285714,729.7069597,805.4578755,-0.27356,0.163391,0.967651,5.644989,-3.244934,-2.048645,1.0,1.0,1.0,1.0,1.0,55.0,2
1.502393317,1.415861209,1.076191421,1.193139291,0.730659235,0.697784921,0.676366601,0.79269427,1.252114042,0.942166678,0.775974463,1.105869054,0.514782021,0.364074963,0.337696576,0.685887881,-0.024424171,0.046418136,-0.072521451,0.266469367,742.1978022,790.5494505,794.5787546,733.3333333,596.3369963,-0.269714,0.15863,0.962036,5.308533,-4.463654,-2.4823,1.0,1.0,1.0,1.0,1.0,55.0,2
1.571680627,1.581191897,1.236636489,1.31183966,0.791017299,0.833029742,0.813631921,0.866664807,1.261627344,0.950454309,0.711707818,1.099482741,0.569229943,0.430729617,0.340718746,0.714162777,0.138516311,0.137941908,0.009368236,0.306102216,747.032967,800.6227106,791.3553114,763.5531136,658.7912088,-0.271729,0.174683,0.971619,6.265564,-4.07486,-0.007477,1.0,1.0,1.0,1.0,1.0,55.0,2
1.468229614,1.611045215,1.448305955,1.199808514,0.712084956,0.908861737,0.805522114,0.681798133,1.194200821,0.945061356,0.695815189,1.021592888,0.637554018,0.374140935,0.326612068,0.666907612,0.149274481,0.109641996,-0.016533464,0.42011234,760.3296703,780.4761905,809.8901099,764.3589744,646.3003663,-0.272522,0.166199,0.975098,5.570221,-3.162689,-2.773895,1.0,1.0,1.0,1.0,1.0,55.0,2
1.104489733,1.293891304,1.245579004,0.944358227,0.665074412,0.675877918,0.672917527,0.356849138,1.203539432,0.90325017,0.481147255,0.882441267,0.601592058,0.232819824,0.206961137,0.729645273,0.065273639,-0.208048641,-0.294800248,0.237799646,771.2087912,792.967033,782.8937729,776.043956,724.8717949,-0.267761,0.168213,0.966858,5.607605,-4.134674,-2.325287,1.0,1.0,1.0,1.0,1.0,55.0,2
0.819932715,0.835677292,1.102306449,0.884825076,0.817535353,0.427717945,0.556515286,0.49178125,1.146817741,0.728311786,0.50385535,1.067333378,0.65467222,0.078216265,0.145350667,0.699823031,-0.066063541,-0.61653489,-0.388764325,0.17132913,781.6849817,794.981685,788.9377289,789.7435897,791.7582418,-0.271606,0.1651,0.965088,5.428162,-4.478607,-2.459869,1.0,1.0,1.0,1.0,1.0,55.0,2
0.837188304,0.665378789,0.692895225,0.763575843,0.848217858,0.13234476,0.421785231,0.607737877,1.002526089,0.547361019,0.470240614,1.069286538,0.592902252,0.074736236,0.101256897,0.731793394,-0.102866126,-0.660987098,-0.516501155,0.042069911,787.3260073,755.4945055,758.3150183,798.2051282,884.4322344,-0.264648,0.157776,0.972168,5.682373,-3.192596,-2.639313,1.0,1.0,1.0,1.0,1.0,55.0,2
0.909737972,0.652246258,0.577244852,0.728773349,0.903098681,0.043680873,0.398720572,0.689683608,0.971000859,0.531622273,0.453267371,1.064675963,0.658132602,0.032029627,0.083048211,0.700548214,-0.055778757,-0.631054252,-0.510724966,-0.021430618,774.029304,793.3699634,793.7728938,764.7619048,784.1025641,-0.266663,0.166565,0.960938,5.674896,-4.501038,-2.519684,1.0,1.0,1.0,1.0,1.0,55.0,2
0.761695301,0.709137238,0.347941215,0.687408931,0.672619755,0.087746338,0.186806299,0.785693265,0.77385044,0.418988262,0.354800577,0.640574457,0.471110427,0.027652495,0.09222554,0.711630535,-0.085531122,-0.603001734,-0.54461585,-0.118143982,772.4175824,794.1758242,790.1465201,764.3589744,687.8021978,-0.26355,0.164612,0.968445,5.555267,-3.887939,-2.213135,1.0,1.0,1.0,1.0,1.0,55.0,2
0.06079269,-0.037792035,0.38036618,0.761045004,0.674471995,-0.028228045,-0.088842377,0.498319583,0.917636348,0.044116392,0.219675854,0.780368755,0.63650924,0.271711328,0.241780057,0.60401526,-0.265339205,-0.33236165,-0.422503496,-0.056887699,784.1025641,800.6227106,783.2967033,796.5934066,822.3809524,-0.25885,0.15741,0.966431,5.607605,-4.351501,-1.839294,1.0,1.0,1.0,1.0,1.0,55.0,2
