Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,emotion
1.1598446000000002,0.9112094000000001,0.61385787,0.9139118,1.3971423,-0.17961887,-0.27233228,0.5803046,0.8944633,0.06653924,-0.4904651,0.4986576,1.0132279,-0.07566531,-0.6153937,0.39707172,0.7873456,-0.32896823,-0.7427765000000001,0.23338874,1
1.1167723999999999,0.9112094000000001,0.61385787,0.50836754,1.1947557,-0.17961887,-0.27233228,0.38018158,0.7798503999999999,0.06653924,-0.4904651,0.5384174,0.93952936,-0.07566531,-0.6153937,0.60053533,0.78800976,-0.32896823,-0.7427765000000001,0.44499525,1
1.1167723999999999,0.9112094000000001,0.61385787,0.7091704000000001,1.1947557,-0.17961887,-0.27233228,0.5422453,0.7798503999999999,0.06653924,-0.4904651,0.5384789000000001,0.93952936,-0.07566531,-0.6153937,0.5265744000000001,0.78800976,-0.32896823,-0.7427765000000001,0.3257657,1
0.64965844,0.9112094000000001,0.61385787,0.71241224,0.77714074,-0.17961887,-0.27233228,0.52168083,0.65724427,0.06653924,-0.4904651,0.45837474,0.5501191999999999,-0.07566531,-0.6153937,0.5231935000000001,0.47878116,-0.32896823,-0.7427765000000001,0.2460943,1
0.6553916999999999,0.9112094000000001,0.61385787,0.6717126,0.64768857,-0.17961887,-0.27233228,0.39743567,0.65782887,0.06653924,-0.4904651,0.47019700000000003,0.51539725,-0.07566531,-0.6153937,0.52574134,0.5389851,-0.32896823,-0.7427765000000001,0.09358484,1
0.9236711,0.9112094000000001,0.61385787,0.55242187,0.66824603,-0.17961887,-0.27233228,0.2844304,0.7066685,0.06653924,-0.4904651,0.43113393,0.5639614000000001,-0.07566531,-0.6153937,0.5352933000000001,0.5357313,-0.32896823,-0.7427765000000001,0.10525866,1
0.99091864,0.9112094000000001,0.61385787,0.5511518,0.52725935,-0.17961887,-0.27233228,0.15950608,0.62677026,0.06653924,-0.4904651,0.43922079999999997,0.5879988,-0.07566531,-0.6153937,0.43280724,0.5703366999999999,-0.32896823,-0.7427765000000001,0.2924564,1
1.0153414,0.1696063,0.61385787,0.5291939999999999,0.549147,-0.4097226,-0.27233228,0.2420399,0.57990617,-0.21229604,-0.4904651,0.44187468,0.7854437,-0.0294545,-0.6153937,0.48116842,0.55595535,-0.12411866,-0.7427765000000001,0.39277282,1
0.9261203000000001,0.1696063,0.61385787,0.4704539000000001,0.5193539,-0.4097226,-0.27233228,0.27606574,0.63190895,-0.21229604,-0.4904651,0.5405932,0.8250136999999998,-0.0294545,-0.6153937,0.5850607,0.5147786,-0.12411866,-0.7427765000000001,0.5219704000000001,1
0.7811883000000001,0.1696063,0.61385787,0.37183374,0.5256557,-0.4097226,-0.27233228,0.25611714,0.64286774,-0.21229604,-0.4904651,0.5064692,0.8509143,-0.0294545,-0.6153937,0.65051323,0.46601397,-0.12411866,-0.7427765000000001,0.48584896,1
0.7873109,0.1696063,0.61385787,0.27371799999999996,0.4005086,-0.4097226,-0.27233228,0.113962494,0.49201512,-0.21229604,-0.4904651,0.35701045,0.78027856,-0.0294545,-0.6153937,0.6688763000000001,0.44116378,-0.12411866,-0.7427765000000001,0.43277743,1
0.7873109,0.1696063,0.61385787,0.27371799999999996,0.4005086,-0.4097226,-0.27233228,0.113962494,0.49201512,-0.21229604,-0.4904651,0.35701045,0.78027856,-0.0294545,-0.6153937,0.6688763000000001,0.44116378,-0.12411866,-0.7427765000000001,0.43277743,1
0.7873109,0.1696063,0.61385787,0.27371799999999996,0.4005086,-0.4097226,-0.27233228,0.113962494,0.49201512,-0.21229604,-0.4904651,0.35701045,0.78027856,-0.0294545,-0.6153937,0.6688763000000001,0.44116378,-0.12411866,-0.7427765000000001,0.43277743,1
0.7873109,0.1696063,0.61385787,0.27371799999999996,0.4005086,-0.4097226,-0.27233228,0.113962494,0.49201512,-0.21229604,-0.4904651,0.35701045,0.78027856,-0.0294545,-0.6153937,0.6688763000000001,0.44116378,-0.12411866,-0.7427765000000001,0.43277743,1
0.7873109,0.1696063,0.61385787,0.27371799999999996,0.4005086,-0.4097226,-0.27233228,0.113962494,0.49201512,-0.21229604,-0.4904651,0.35701045,0.78027856,-0.0294545,-0.6153937,0.6688763000000001,0.44116378,-0.12411866,-0.7427765000000001,0.43277743,1
0.7873109,0.1696063,0.61385787,0.27371799999999996,0.4005086,-0.4097226,-0.27233228,0.113962494,0.49201512,-0.21229604,-0.4904651,0.35701045,0.78027856,-0.0294545,-0.6153937,0.6688763000000001,0.44116378,-0.12411866,-0.7427765000000001,0.43277743,1
0.7873109,0.1696063,0.61385787,0.27371799999999996,0.4005086,-0.4097226,-0.27233228,0.113962494,0.49201512,-0.21229604,-0.4904651,0.35701045,0.78027856,-0.0294545,-0.6153937,0.6688763000000001,0.44116378,-0.12411866,-0.7427765000000001,0.43277743,1
0.7873109,0.1696063,0.61385787,0.27371799999999996,0.4005086,-0.4097226,-0.27233228,0.113962494,0.49201512,-0.21229604,-0.4904651,0.35701045,0.78027856,-0.0294545,-0.6153937,0.6688763000000001,0.44116378,-0.12411866,-0.7427765000000001,0.43277743,1
0.7873109,-0.14783510000000002,0.65620494,0.31031355,0.4005086,-0.27713147,0.019295938000000002,-0.010014446,0.49201512,-0.28900003,-0.2827423,0.11414968,0.78027856,-0.51187116,-0.44567809,0.31632748,0.44116378,-0.836199,-0.62869614,-0.22132,1
0.7873109,0.17476732,0.83578414,0.31031355,0.4005086,0.052568443,0.1270771,-0.010014446,0.49201512,-0.24406177,-0.0066762259999999995,0.11414968,0.78027856,-0.28234532,-0.284183,0.31632748,0.44116378,-0.75085634,-0.54890096,-0.22132,1
0.7873109,0.33299726,1.0495732,0.71961886,0.4005086,0.06796771,0.23361441,0.3486402,0.49201512,-0.23275453,0.068126485,0.6979545,0.78027856,-0.19492699,-0.1942112,0.4921957,0.44116378,-0.6918399000000001,-0.5451744000000001,0.18302390000000002,1
0.39785177,0.53558743,1.1699355,0.697076,0.25854665,0.27058437,0.33156127,0.38455442,0.5919093000000001,-0.25002503,0.06045317,0.73033375,0.46357915,-0.024039106,-0.06924892,0.49212956,0.2746631,-0.5921814999999999,-0.45760509999999993,0.28847364,1
0.5184036,0.5970776999999999,1.2525427,0.62420976,0.31380979999999997,0.29464728,0.37647477,0.38234323,0.6340786,-0.39939198,0.02974388,0.6193094,0.46406764,0.02189523,-0.035982985,0.45175016,0.3537639,-0.56038207,-0.47515363,0.3082371,1
1.036858,0.5970776999999999,1.2525427,0.4923407,0.92538935,0.29464728,0.37647477,0.22753748,1.0133771999999999,-0.39939198,0.02974388,0.35146964,0.46352150000000003,0.02189523,-0.035982985,0.25287148,0.4522991,-0.56038207,-0.47515363,0.25439772,1
1.1661311,0.4693127,0.9430973,0.4923407,1.0531284,0.24744081,0.5938545,0.22753748,1.0133771999999999,-0.0061800940000000006,0.04254061,0.35146964,0.50372976,-0.11034307,-0.15987079999999998,0.25287148,0.47159806,-0.3898511,-0.47755122,0.25439772,1
1.1672102,0.52353716,0.80189204,0.4923407,1.2531343000000001,0.3013595,0.5891268,0.22753748,1.0483503,0.059175785999999994,0.078345284,0.35146964,0.533944,-0.18871833,-0.19242738,0.25287148,0.4753617,-0.41087437,-0.5055002000000001,0.25439772,1
1.1672102,0.47569925,0.710464,0.4923407,1.2531343000000001,0.2850348,0.5463875,0.22753748,1.0483503,0.14145152,0.08952843,0.35146964,0.533944,-0.19402035,-0.21592434,0.25287148,0.4753617,-0.34210050000000003,-0.55847335,0.25439772,1
1.1672102,0.52453744,0.69238716,0.4923407,1.2531343000000001,0.18697113,0.51283723,0.22753748,1.0483503,0.14824094,0.08419407,0.35146964,0.533944,-0.27335465,-0.26466197,0.25287148,0.4753617,-0.31098378,-0.54170495,0.25439772,1
1.1672102,0.6681694,0.8384309999999999,0.7921050000000001,1.2531343000000001,0.17253233,0.36542627,0.13675608,1.0483503,0.18503825,-0.030179492999999998,0.58680516,0.533944,-0.23438099,-0.25390450000000003,0.2983118,0.4753617,-0.29281774,-0.48417708,0.6468779,1
1.1672102,0.90629196,0.91636777,0.7921050000000001,1.2531343000000001,0.44126835,0.28097042,0.13675608,1.0483503,0.39952436,-0.12234134,0.58680516,0.533944,-0.23154844,-0.2198922,0.2983118,0.4753617,-0.3774438,-0.41873357,0.6468779,1
1.1672102,1.0284467,0.92383015,0.8844148000000001,1.2531343000000001,0.6007756,0.20138772,0.22338785,1.0483503,0.39035723,-0.12234134,0.5806428000000001,0.533944,-0.20221467,-0.13164103,0.27497563,0.4753617,-0.51967967,-0.358952,0.7062958,1
1.1672102,1.0821028999999998,0.8394053,0.8844148000000001,1.2531343000000001,0.7466471,0.007842229000000001,0.22338785,1.0483503,0.38848722,-0.20936045,0.5806428000000001,0.533944,-0.1794489,-0.07303762400000001,0.27497563,0.4753617,-0.64898354,-0.32902688,0.7062958,1
1.1672102,1.0821028999999998,0.8394053,0.8844148000000001,1.2531343000000001,0.7466471,0.007842229000000001,0.22338785,1.0483503,0.38848722,-0.20936045,0.5806428000000001,0.533944,-0.1794489,-0.07303762400000001,0.27497563,0.4753617,-0.64898354,-0.32902688,0.7062958,1
0.92657846,0.58688515,0.8394053,0.8844148000000001,0.49963462,0.10730019,0.007842229000000001,0.22338785,0.60511315,0.109718114,-0.20936045,0.5806428000000001,0.54652905,0.1383024,-0.07303762400000001,0.27497563,0.48262674,0.1565677,-0.32902688,0.7062958,1
0.8556474000000001,0.8309463,0.8394053,0.8844148000000001,0.45629105,0.030353341000000002,0.007842229000000001,0.22338785,0.58903116,0.21748836,-0.20936045,0.5806428000000001,0.5419267,0.22106522,-0.07303762400000001,0.27497563,0.53014195,0.2597289,-0.32902688,0.7062958,1
0.8556474000000001,0.983468,0.8394053,0.8844148000000001,0.45629105,-0.006103988,0.007842229000000001,0.22338785,0.58903116,0.21492545,-0.20936045,0.5806428000000001,0.5419267,0.31248268,-0.07303762400000001,0.27497563,0.53014195,0.37901440000000003,-0.32902688,0.7062958,1
0.8556474000000001,0.983468,0.8394053,0.8844148000000001,0.45629105,-0.006103988,0.007842229000000001,0.22338785,0.58903116,0.21492545,-0.20936045,0.5806428000000001,0.5419267,0.31248268,-0.07303762400000001,0.27497563,0.53014195,0.37901440000000003,-0.32902688,0.7062958,1
0.9194860999999999,0.983468,0.8394053,1.0066808,0.6615741,-0.006103988,0.007842229000000001,0.48796713,1.2774991000000002,0.21492545,-0.20936045,0.9705302,0.8553159,0.31248268,-0.07303762400000001,0.6869144,0.5628015000000001,0.37901440000000003,-0.32902688,0.1313049,1
0.899133,0.983468,0.8394053,0.9736671,0.7016284,-0.006103988,0.007842229000000001,0.48942667,1.2774991000000002,0.21492545,-0.20936045,0.9705302,0.82315695,0.31248268,-0.07303762400000001,0.69121313,0.53630924,0.37901440000000003,-0.32902688,0.13315853,1
0.82825065,0.983468,0.8394053,0.80886483,0.6949965,-0.006103988,0.007842229000000001,0.31521016,1.1940253,0.21492545,-0.20936045,0.47856197,0.72028947,0.31248268,-0.07303762400000001,0.6990783,0.47801800000000005,0.37901440000000003,-0.32902688,0.13985875,1
0.82210964,0.983468,0.8394053,0.84590316,0.7419699000000001,-0.006103988,0.007842229000000001,0.43197933,0.81593764,0.21492545,-0.20936045,0.30078855,0.70804834,0.31248268,-0.07303762400000001,0.6982205,0.48077065,0.37901440000000003,-0.32902688,0.1180496,1
0.82210964,0.983468,0.8394053,0.84590316,0.7419699000000001,-0.006103988,0.007842229000000001,0.43197933,0.81593764,0.21492545,-0.20936045,0.30078855,0.70804834,0.31248268,-0.07303762400000001,0.6982205,0.48077065,0.37901440000000003,-0.32902688,0.1180496,1
0.82210964,0.983468,0.8394053,0.84590316,0.7419699000000001,-0.006103988,0.007842229000000001,0.43197933,0.81593764,0.21492545,-0.20936045,0.30078855,0.70804834,0.31248268,-0.07303762400000001,0.6982205,0.48077065,0.37901440000000003,-0.32902688,0.1180496,1
0.82210964,0.983468,0.8394053,0.84590316,0.7419699000000001,-0.006103988,0.007842229000000001,0.43197933,0.81593764,0.21492545,-0.20936045,0.30078855,0.70804834,0.31248268,-0.07303762400000001,0.6982205,0.48077065,0.37901440000000003,-0.32902688,0.1180496,1
1.4202066999999998,0.983468,0.8394053,0.84590316,1.3259149,-0.006103988,0.007842229000000001,0.43197933,1.217527,0.21492545,-0.20936045,0.30078855,0.99412346,0.31248268,-0.07303762400000001,0.6982205,1.0530288,0.37901440000000003,-0.32902688,0.1180496,1
1.4202066999999998,0.983468,0.8394053,0.84590316,1.3259149,-0.006103988,0.007842229000000001,0.43197933,1.217527,0.21492545,-0.20936045,0.30078855,0.99412346,0.31248268,-0.07303762400000001,0.6982205,1.0530288,0.37901440000000003,-0.32902688,0.1180496,1
1.4202066999999998,0.80823094,0.8394053,0.84590316,1.3259149,0.2638605,0.007842229000000001,0.43197933,1.217527,0.28627098,-0.20936045,0.30078855,0.99412346,0.1109155,-0.07303762400000001,0.6982205,1.0530288,-0.3887587,-0.32902688,0.1180496,1
0.7268641,0.80823094,0.8394053,0.84590316,0.6707972,0.2638605,0.007842229000000001,0.43197933,0.6987666,0.28627098,-0.20936045,0.30078855,0.7028171999999999,0.1109155,-0.07303762400000001,0.6982205,0.6086365,-0.3887587,-0.32902688,0.1180496,1
0.7268641,0.80823094,0.8394053,0.5218129,0.6707972,0.2638605,0.007842229000000001,0.54303116,0.6987666,0.28627098,-0.20936045,0.6825703000000001,0.7028171999999999,0.1109155,-0.07303762400000001,0.55871856,0.6086365,-0.3887587,-0.32902688,0.36420095,1
0.8001566,0.9280934999999999,0.8394053,0.67029357,0.90581,0.38486844,0.007842229000000001,0.69625765,0.8349663,0.28326434,-0.20936045,0.734391,0.6774286,0.09629004,-0.07303762400000001,0.55571544,0.6042124,-0.38248822,-0.32902688,0.49857083,1
0.9394604999999999,0.9280934999999999,0.8394053,0.67029357,1.1472291000000001,0.38486844,0.007842229000000001,0.69625765,0.9163777,0.28326434,-0.20936045,0.734391,0.68689203,0.09629004,-0.07303762400000001,0.55571544,0.5844381999999999,-0.38248822,-0.32902688,0.49857083,1
0.90927505,0.9280934999999999,0.8394053,0.7430569,1.0583663,0.38486844,0.007842229000000001,0.7603746,0.9163777,0.28326434,-0.20936045,0.590639,0.6749036,0.09629004,-0.07303762400000001,0.62319696,0.5262541000000001,-0.38248822,-0.32902688,0.56670666,1
0.99610907,1.0476032,0.7260159,0.8801321,0.9282353999999999,0.12337709,0.3514212,1.1302682,1.0098118,0.36953379999999997,0.21320856,1.012625,0.6818649999999999,-0.24620035,-0.09241488,0.41523483,0.51743925,-0.48376688,-0.6429769000000001,0.16995841,1
0.83904415,0.96762484,0.34201909999999996,0.7730193000000001,0.7823955,0.12646835,0.29293996,1.0927371000000001,0.99830925,0.33777937,0.23845363,1.0312622999999999,0.5406707,-0.26172218,-0.17944969,0.22280765,0.48121718,-0.49668413,-0.5807915,-0.02015638,1
0.6285926,0.92105705,0.5540915,0.5909536999999999,0.34332368,0.029666852,0.04673183,0.56933355,0.8904880999999999,0.14346322,0.2562458,0.8580287,0.58297765,-0.27228114,-0.14575112,0.38305908,0.42176092,-0.5027245,-0.56216955,0.16911876,1
0.6829935,0.92105705,0.6070778,0.6722260999999999,0.25312796,0.029666852,-0.054326862000000004,0.5509987,0.86267006,0.14346322,0.17510132,0.74673736,0.67856055,-0.27228114,-0.15366347,0.5194612,0.40751329999999997,-0.5027245,-0.46161565,0.38456628,1
0.74853003,0.92105705,0.8362591,0.66333777,0.3032323,0.029666852,0.27740145,0.5780996,0.85884035,0.14346322,0.52904946,0.74318725,0.731742,-0.27228114,0.07542187,0.5476398,0.38268240000000003,-0.5027245,-0.26754683,0.41282585,1
0.832533,1.1688043,0.8803083,0.7679983,0.37227258,-0.031573296,0.5520826999999999,0.51061934,0.8541517,0.026277406,0.612084,0.77409977,0.6830609999999999,-0.24446294,0.2977968,0.6162062,0.31622472,-0.36820522,-0.02410618,0.47286224,1
0.79703605,0.8232638000000001,0.83001554,0.6245970999999999,0.47480398,0.25224787,0.584835,0.4284948,0.80354184,0.5338781,0.612084,0.8179072,0.6343941,-0.12623128,0.30024838,0.48312098,0.29432118,-0.45490155,-0.01821004,0.17380375,1
0.72663754,0.87435377,0.43309453,0.6310465000000001,0.45931244,0.20761873,0.23265228,0.37108734,0.722888,0.5388465,0.29921255,0.7949538,0.5915260999999999,-0.039516266,0.009243306,0.45218366,0.27643466,-0.41352567,-0.22465901,0.24571928,1
0.7448274,0.7672338000000001,0.45545340000000006,0.66413856,0.5078964,0.26460552,-0.033578366,0.39653778,0.681625,0.51997954,-0.29929778,0.7637915,0.62008905,-0.025483757000000003,-0.11003524,0.46433467,0.36122835,-0.40272632,-0.2951764,0.37608778,1
0.7060647,1.0792385,0.48212388,0.7144685000000001,0.48577539999999997,0.16287842,-0.35758979999999996,0.42568183,0.5382539000000001,-0.10668687,-0.45705703,0.5429725999999999,0.5964125,0.09392889,-0.16415817,0.55984175,0.46209809999999996,-0.29624670000000003,-0.22229698,0.5508138000000001,1
0.661293,1.0792385,0.5032913,0.6222638,0.5579959,0.16287842,-0.5847217,0.43712510000000004,0.5004529000000001,-0.10668687,-0.52876246,0.5335821,0.60881245,0.09392889,-0.15282416,0.5454348000000001,0.6014944000000001,-0.29624670000000003,-0.21737623,0.53452265,1
0.661293,1.0792385,0.5032913,0.6222638,0.5579959,0.16287842,-0.5847217,0.43712510000000004,0.5004529000000001,-0.10668687,-0.52876246,0.5335821,0.60881245,0.09392889,-0.15282416,0.5454348000000001,0.6014944000000001,-0.29624670000000003,-0.21737623,0.53452265,1
0.661293,1.0792385,0.5032913,0.6222638,0.5579959,0.16287842,-0.5847217,0.43712510000000004,0.5004529000000001,-0.10668687,-0.52876246,0.5335821,0.60881245,0.09392889,-0.15282416,0.5454348000000001,0.6014944000000001,-0.29624670000000003,-0.21737623,0.53452265,1
0.661293,1.0792385,0.5032913,0.6222638,0.5579959,0.16287842,-0.5847217,0.43712510000000004,0.5004529000000001,-0.10668687,-0.52876246,0.5335821,0.60881245,0.09392889,-0.15282416,0.5454348000000001,0.6014944000000001,-0.29624670000000003,-0.21737623,0.53452265,1
0.661293,1.0792385,0.5032913,0.6222638,0.5579959,0.16287842,-0.5847217,0.43712510000000004,0.5004529000000001,-0.10668687,-0.52876246,0.5335821,0.60881245,0.09392889,-0.15282416,0.5454348000000001,0.6014944000000001,-0.29624670000000003,-0.21737623,0.53452265,1
0.661293,1.0792385,1.0073477,0.6222638,0.5579959,0.16287842,0.7733638,0.43712510000000004,0.5004529000000001,-0.10668687,0.21733397,0.5335821,0.60881245,0.09392889,0.10429936,0.5454348000000001,0.6014944000000001,-0.29624670000000003,-0.5295925,0.53452265,1
0.661293,1.0792385,1.1479483,0.6222638,0.5579959,0.16287842,0.66864955,0.43712510000000004,0.5004529000000001,-0.10668687,0.30278465,0.5335821,0.60881245,0.09392889,0.08181099,0.5454348000000001,0.6014944000000001,-0.29624670000000003,-0.5737644000000001,0.53452265,1
0.661293,1.0792385,1.21571,0.6222638,0.5579959,0.16287842,0.6295379,0.43712510000000004,0.5004529000000001,-0.10668687,0.25086970000000003,0.5335821,0.60881245,0.09392889,0.10826277,0.5454348000000001,0.6014944000000001,-0.29624670000000003,-0.6040536999999999,0.53452265,1
0.661293,1.0792385,1.2750933,0.6222638,0.5579959,0.16287842,0.5557906,0.43712510000000004,0.5004529000000001,-0.10668687,0.23350158,0.5335821,0.60881245,0.09392889,0.061757237,0.5454348000000001,0.6014944000000001,-0.29624670000000003,-0.6346371999999999,0.53452265,1
0.661293,1.0792385,1.2855538,0.6222638,0.5579959,0.16287842,0.598314,0.43712510000000004,0.5004529000000001,-0.10668687,0.23109953,0.5335821,0.60881245,0.09392889,0.06692121,0.5454348000000001,0.6014944000000001,-0.29624670000000003,-0.64052504,0.53452265,1
1.2932248,1.0792385,1.2855538,1.4656885,0.62974805,0.16287842,0.598314,0.9947166999999999,0.75377923,-0.10668687,0.23109953,0.7561391,0.45481220000000006,0.09392889,0.06692121,0.9107046999999998,0.31199908,-0.29624670000000003,-0.64052504,0.273043,1
1.2932248,1.0792385,1.2855538,1.4656885,0.62974805,0.16287842,0.598314,0.9947166999999999,0.75377923,-0.10668687,0.23109953,0.7561391,0.45481220000000006,0.09392889,0.06692121,0.9107046999999998,0.31199908,-0.29624670000000003,-0.64052504,0.273043,1
1.313379,1.0792385,1.2855538,1.4656885,0.6183463,0.16287842,0.598314,0.9947166999999999,0.7341214,-0.10668687,0.23109953,0.7561391,0.4399316,0.09392889,0.06692121,0.9107046999999998,0.35099846,-0.29624670000000003,-0.64052504,0.273043,1
1.313379,1.0792385,1.2855538,1.4656885,0.6183463,0.16287842,0.598314,0.9947166999999999,0.7341214,-0.10668687,0.23109953,0.7561391,0.4399316,0.09392889,0.06692121,0.9107046999999998,0.35099846,-0.29624670000000003,-0.64052504,0.273043,1
1.313379,1.0792385,1.2855538,1.4656885,0.6183463,0.16287842,0.598314,0.9947166999999999,0.7341214,-0.10668687,0.23109953,0.7561391,0.4399316,0.09392889,0.06692121,0.9107046999999998,0.35099846,-0.29624670000000003,-0.64052504,0.273043,1
1.313379,1.0792385,1.2855538,1.4656885,0.6183463,0.16287842,0.598314,0.9947166999999999,0.7341214,-0.10668687,0.23109953,0.7561391,0.4399316,0.09392889,0.06692121,0.9107046999999998,0.35099846,-0.29624670000000003,-0.64052504,0.273043,1
1.313379,1.0792385,1.2855538,1.4656885,0.6183463,0.16287842,0.598314,0.9947166999999999,0.7341214,-0.10668687,0.23109953,0.7561391,0.4399316,0.09392889,0.06692121,0.9107046999999998,0.35099846,-0.29624670000000003,-0.64052504,0.273043,1
0.9941348,1.0792385,1.2855538,1.4656885,0.16663842,0.16287842,0.598314,0.9947166999999999,0.7524895,-0.10668687,0.23109953,0.7561391,0.4850598,0.09392889,0.06692121,0.9107046999999998,0.22820269,-0.29624670000000003,-0.64052504,0.273043,1
2.9663765,1.0792385,1.2855538,1.4656885,2.011244,0.16287842,0.598314,0.9947166999999999,2.4646935,-0.10668687,0.23109953,0.7561391,1.574027,0.09392889,0.06692121,0.9107046999999998,0.97612846,-0.29624670000000003,-0.64052504,0.273043,1
3.0313673,1.0792385,1.2855538,1.4656885,2.0761993000000003,0.16287842,0.598314,0.9947166999999999,2.4646935,-0.10668687,0.23109953,0.7561391,1.6292316,0.09392889,0.06692121,0.9107046999999998,1.0207924000000002,-0.29624670000000003,-0.64052504,0.273043,1
3.2069932999999997,1.0792385,1.2855538,1.4656885,2.2511349999999997,0.16287842,0.598314,0.9947166999999999,2.4646935,-0.10668687,0.23109953,0.7561391,1.7999919999999998,0.09392889,0.06692121,0.9107046999999998,1.1821048,-0.29624670000000003,-0.64052504,0.273043,1
3.2069932999999997,1.0792385,1.2855538,1.4656885,2.2511349999999997,0.16287842,0.598314,0.9947166999999999,2.4646935,-0.10668687,0.23109953,0.7561391,1.7999919999999998,0.09392889,0.06692121,0.9107046999999998,1.1821048,-0.29624670000000003,-0.64052504,0.273043,1
1.3282617,1.0792385,1.2855538,1.4656885,1.138922,0.16287842,0.598314,0.9947166999999999,1.0816504999999998,-0.10668687,0.23109953,0.7561391,0.63025665,0.09392889,0.06692121,0.9107046999999998,0.19078101,-0.29624670000000003,-0.64052504,0.273043,1
1.3282617,1.0792385,1.2855538,1.4656885,1.138922,0.16287842,0.598314,0.9947166999999999,1.0816504999999998,-0.10668687,0.23109953,0.7561391,0.63025665,0.09392889,0.06692121,0.9107046999999998,0.19078101,-0.29624670000000003,-0.64052504,0.273043,1
1.3282617,1.0792385,1.2855538,1.4656885,1.138922,0.16287842,0.598314,0.9947166999999999,1.0816504999999998,-0.10668687,0.23109953,0.7561391,0.63025665,0.09392889,0.06692121,0.9107046999999998,0.19078101,-0.29624670000000003,-0.64052504,0.273043,1
1.3113879,1.0792385,1.2855538,1.4656885,0.8102007,0.16287842,0.598314,0.9947166999999999,0.78352153,-0.10668687,0.23109953,0.7561391,0.43685406,0.09392889,0.06692121,0.9107046999999998,0.021250196000000002,-0.29624670000000003,-0.64052504,0.273043,1
1.3287058,1.0792385,1.2855538,1.4656885,0.775279,0.16287842,0.598314,0.9947166999999999,0.78352153,-0.10668687,0.23109953,0.7561391,0.392271,0.09392889,0.06692121,0.9107046999999998,0.026873728,-0.29624670000000003,-0.64052504,0.273043,1
1.3697257,1.0792385,1.2855538,1.4656885,0.79600275,0.16287842,0.598314,0.9947166999999999,0.88085973,-0.10668687,0.23109953,0.7561391,0.33907738,0.09392889,0.06692121,0.9107046999999998,0.05025835,-0.29624670000000003,-0.64052504,0.273043,1
1.4282211,1.0792385,1.2855538,1.1375747,0.8047635999999999,0.16287842,0.598314,0.6241734,0.8951606,-0.10668687,0.23109953,0.6377831,0.54089856,0.09392889,0.06692121,0.54300493,0.056825016,-0.29624670000000003,-0.64052504,0.05882544,1
1.3347094,1.0792385,1.2855538,1.1354133,0.76807433,0.16287842,0.598314,0.6535769,0.9497823000000001,-0.10668687,0.23109953,0.7914926999999999,0.61324644,0.09392889,0.06692121,0.55561566,0.09872241,-0.29624670000000003,-0.64052504,0.11185938,1
1.3347094,1.0792385,1.2855538,1.1354133,0.76807433,0.16287842,0.598314,0.6535769,0.9497823000000001,-0.10668687,0.23109953,0.7914926999999999,0.61324644,0.09392889,0.06692121,0.55561566,0.09872241,-0.29624670000000003,-0.64052504,0.11185938,1
1.2793653999999999,1.0792385,1.2855538,1.1144747,0.620743,0.16287842,0.598314,0.6375411999999999,0.70670015,-0.10668687,0.23109953,0.7706221,0.6597462,0.09392889,0.06692121,0.5513405,0.07086616,-0.29624670000000003,-0.64052504,0.15434167,1
1.2793653999999999,1.0792385,1.2855538,1.1326962,0.620743,0.16287842,0.598314,0.6877354999999999,0.70670015,-0.10668687,0.23109953,0.7706221,0.6597462,0.09392889,0.06692121,0.5708810000000001,0.07086616,-0.29624670000000003,-0.64052504,0.17016844,1
1.2793653999999999,1.0792385,1.2855538,1.1326962,0.620743,0.16287842,0.598314,0.6877354999999999,0.70670015,-0.10668687,0.23109953,0.7706221,0.6597462,0.09392889,0.06692121,0.5708810000000001,0.07086616,-0.29624670000000003,-0.64052504,0.17016844,1
1.2793653999999999,1.0792385,1.2855538,1.3041921,0.620743,0.16287842,0.598314,1.117412,0.70670015,-0.10668687,0.23109953,1.3859056,0.6597462,0.09392889,0.06692121,0.7939354000000001,0.07086616,-0.29624670000000003,-0.64052504,0.3016493,1
1.1466067,1.0792385,1.2855538,1.168269,0.9855018,0.16287842,0.598314,0.93675417,1.4150168,-0.10668687,0.23109953,1.3859056,0.93198425,0.09392889,0.06692121,0.64628565,0.44933656,-0.29624670000000003,-0.64052504,0.16880381,1
1.0800878999999999,1.0792385,1.2855538,1.1463872,0.93693274,0.16287842,0.598314,0.88687974,1.4150168,-0.10668687,0.23109953,1.3859056,0.94479764,0.09392889,0.06692121,0.6675916999999999,0.4637516,-0.29624670000000003,-0.64052504,0.17590999999999998,1
0.78379935,1.0792385,1.2855538,0.9057546000000001,0.45835248,0.16287842,0.598314,0.872467,0.64900017,-0.10668687,0.23109953,0.81276315,0.7870478,0.09392889,0.06692121,0.5538588000000001,0.66847736,-0.29624670000000003,-0.64052504,0.038267285,1
0.853836,1.0792385,1.2855538,0.8413451,0.4700799,0.16287842,0.598314,0.8914627,0.64900017,-0.10668687,0.23109953,0.81943196,0.80967414,0.09392889,0.06692121,0.6299501000000001,0.7277534999999999,-0.29624670000000003,-0.64052504,0.1431628,1
