TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Mellow,Concentration,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,emotion
47:31.1,0.41332993,0.06641371,-0.07475984,0.57996255,0.42704958,-0.3414192,-0.34682766,0.17760298,1.0614175,0.10129555,0.009937734,0.76830584,0.40834343,0.48328346,0.3025525,0.75209635,0.026119966,0.122253306,0.059089538,0.40955356,813.5165,811.50183,813.91943,808.68134,763.5531,15.999998,65.99999,-0.171936035,0.176452637,0.967102051,3.775787354,-3.663635254,-1.555175781,1,1,1,1,1,30,sad
47:32.1,0.27209175,0.050764248,-0.1711366,0.19564915,0.2782378,-0.20139399,-0.19509722,0.26805136,0.58076215,0.25732663,0.103441015,0.6596933,0.4512509,0.45463055,0.104567476,0.4949273,0.026830295,-0.017523974,0.02547386,0.283413,844.94507,886.4469,827.2161,832.4542,990.40295,32,56,-0.172241211,0.169555664,0.972839355,2.100982666,-4.396362305,-3.050537109,1,1,1,1,1,30,sad
47:33.1,0.23173401,0.16486265,0.41213867,0.006120318,0.4504254,0.007576013,-0.28961357,0.19345406,0.5523068,0.25732663,-0.029007992,0.40153834,0.550997,0.4011513,0.37867928,0.37154388,0.10845898,-0.10747642,0.0660749,0.24739903,784.90845,798.20514,787.326,781.28204,705.12823,15.999998,75.999985,-0.169799805,0.165283203,0.971740723,3.865509033,-3.409423828,-1.286010742,1,1,1,1,1,30,sad
47:34.1,0.23173401,0.16486265,0.3721103,1.508267,0.4504254,0.007576013,0.007807026,1.3813187,0.5523068,0.25732663,0.47731394,1.3818518,0.550997,0.4011513,0.44506386,0.7718635,0.10845898,-0.10747642,0.20521735,0.55193335,806.6667,796.5934,808.68134,794.17584,868.71796,0,87.99997,-0.173217773,0.178222656,0.967529297,3.73840332,-5.181427002,-1.809387207,1,1,1,1,1,30,sad
47:35.1,0.07906162,0.43433562,0.54815495,1.3012859,0.35152626,-0.020597491,0.29630384,1.1681858,0.60864764,0.28207147,0.5587372,1.392711,0.44257924,0.42952615,0.40439573,0.65365696,0.24247588,0.15360817,0.1922425,0.30480957,814.3223,813.1135,804.65204,811.0989,884.0293,0,67.99999,-0.171264648,0.181091309,0.969177246,4.187011719,-2.818756104,-1.465454102,1,1,1,1,1,30,sad
47:36.1,0.24383359,0.31409895,0.13301842,0.49796188,0.24267061,0.06511891,0.13476264,0.3144074,0.9036719,0.36256966,0.29189345,0.78743887,0.49178976,0.39530653,0.27510816,0.5551914,0.24674074,0.2536244,0.16858836,0.3188609,800.6227,816.337,817.1429,796.5934,770,13.999998,56,-0.184387207,0.169616699,0.965148926,3.267364502,-3.955230713,-1.450500488,1,1,1,1,1,30,sad
47:37.2,0.3244411,-0.14081109,-0.12480432,-0.15174004,0.17996751,-0.19517215,-0.15937012,-0.03531782,1.1060896,0.24771824,0.16740337,1.0698427,0.4274436,0.14934741,0.21162364,0.45711675,0.20200574,0.09687467,0.04585583,0.31196526,805.05493,804.2491,801.8315,813.5165,730.10986,34,67.99999,-0.173522949,0.169433594,0.965881348,3.342132568,-4.76272583,-1.592559814,1,1,1,1,1,30,sad
47:38.2,0.07980594,-0.034476046,-0.38804412,-0.19021578,0.003862484,-0.5469653,-0.5683384,-0.12766092,1.0928596,-0.0768743,-0.13298783,1.0563667,0.37134412,-0.0370561,0.18150719,0.4561894,0.2078699,0.14962943,-0.010026353,0.2036866,789.7436,798.20514,796.99634,806.26373,936.8132,54.000004,50.000008,-0.187683105,0.176940918,0.969848633,3.7159729,-4.284210205,-2.04864502,1,1,1,1,1,30,sad
47:39.2,0.83124655,0.09446574,-0.49831614,-0.017931513,0.2587831,-0.10303281,-0.30683756,-0.19598109,1.1430266,0.22852638,-0.027864637,0.9200857,0.5897809,0.18040892,0.021742178,0.49136624,0.21976891,-0.04084056,-0.15947796,0.30926833,801.8315,802.6374,796.99634,784.10254,734.5421,73.999985,40,-0.185180664,0.173461914,0.965515137,3.521575928,-4.269256592,-1.861724854,1,1,1,1,1,30,sad
47:40.2,0.8371149,0.055439387,-0.10542267,0.29824743,0.241498,0.07923439,0.006298707,0.09146306,0.7640633,0.3169043,0.34217715,0.94323856,0.5199269,0.35822958,0.0781299,0.61171305,0.04054331,0.0379507,-0.08526709,0.30219254,794.17584,800.6227,798.20514,813.1135,821.5751,93.99996,19.999994,-0.191650391,0.178894043,0.962463379,3.431854248,-2.998199463,-1.786956787,1,1,1,1,1,30,sad
47:41.2,0.023146767,0.24430677,0.028485943,0.25335628,0.054941863,0.050623983,0.1048122,0.37731287,0.6093993,0.20027089,0.49276522,0.70107335,0.45987582,0.35441846,0.12673707,0.5676892,0.012909457,-0.034802075,-0.08531051,0.24762782,801.8315,803.8461,801.02563,794.57874,864.2857,100,7.9999967,-0.179199219,0.176452637,0.968933105,3.125305176,-5.016937256,-1.644897461,1,1,1,1,1,30,sad
47:42.2,0.14133143,0.57251084,-0.08549553,0.4426671,-0.16158605,-0.0717688,-0.23448831,0.10538415,0.55978066,0.2632115,0.28701717,0.75433135,0.42663047,0.1399566,0.11526552,0.41389605,0.068877116,-0.0622523,-0.22296481,0.18968567,823.1868,769.59705,799.81683,835.2747,615.6777,100,25.999992,-0.188720703,0.177062988,0.968383789,3.394470215,-3.678588867,-1.884155273,1,1,1,1,1,30,sad
47:43.3,0.58182275,1.1036828,-0.10221802,0.6559584,0.06656138,-0.12238812,-0.46757263,0.03076668,0.71604216,0.34971473,0.1945101,0.68122023,0.4710766,0.19818407,0.12501942,0.39173108,0.06347373,-0.012871123,-0.30447727,0.13475834,802.23444,805.4579,796.5934,803.0403,707.1429,100,13.999995,-0.182250977,0.177001953,0.968994141,2.878570557,-3.663635254,-1.921539307,1,1,1,1,1,30,sad
47:44.3,0.36444828,0.931384,-0.123530656,0.47618553,0.05966226,0.44629195,-0.2891289,0.15601172,0.6562223,0.409768,0.23490176,0.41753042,0.5248677,0.29530773,0.1661702,0.35263452,0.07958737,-0.07646968,0.011342414,0.2523582,773.22345,819.15753,799.81683,787.326,765.9707,86.000015,19.999994,-0.18536377,0.180358887,0.965332031,4.127197266,-3.775787354,-1.502838135,1,1,1,1,1,30,sad
41:03.5,-0.06401772,0.15340666,0.22895713,0.20685962,0.26420778,-0.045404065,-0.35782534,0.30829266,0.3947795,-0.12507439,0.10470212,0.45413905,0.38200387,-0.1951031,-0.12014331,0.50787985,0.65477365,-0.6210242,-0.23162206,0.75135756,799.011,832.0513,794.57874,784.10254,587.47253,0,56,-0.06829834,0.037658691,0.999328613,0.628051758,-7.162780762,-4.859924316,1,1,1,1,1,35,happy
41:04.5,0.31430367,0.17203298,0.55611694,0.31064785,0.4605973,-0.045460653,-0.2801138,0.27587664,0.66610605,-0.12507439,0.2881017,0.503416,0.45760313,-0.19715738,-0.09534401,0.7427477,0.76465863,-0.64303833,-0.2331277,0.81744206,795.78754,916.26373,795.78754,832.8571,837.6923,0,77.99998,-0.137512207,-0.005859375,0.993591309,5.659942627,-0.687866211,10.53482056,1,1,1,1,1,35,happy
41:05.5,0.37823397,0.17203298,0.6383967,0.5123936,0.5886736,-0.045460653,-0.10874322,-0.05813537,0.62554497,-0.12507439,-0.043581337,0.5307796,0.48424402,-0.19715738,-0.05559617,0.7076951,0.7270235,-0.64303833,-0.0842062,0.7410528,808.68134,797.8022,786.9231,821.5751,657.5824,0,97.99996,-0.07598877,-0.025695801,0.997436523,-2.243041992,1.413116455,-13.91433716,1,1,1,1,1,35,happy
41:06.6,0.32199153,0.17203298,0.93847084,0.4878577,0.39793804,-0.045460653,0.2386148,0.20783451,0.74210304,-0.12507439,0.21722688,0.5604888,0.622199,-0.19715738,0.0527868,0.5335289,0.53672147,-0.64303833,-0.020543167,0.7724784,798.20514,796.5934,796.99634,797.3993,784.10254,0,100,-0.105895996,-0.022399902,0.99395752,3.095397949,-1.540222168,-8.000183105,1,1,1,1,1,35,happy
41:07.6,0.13469169,0.12009901,0.40635833,0.06543183,0.4206457,-0.3531161,0.047966294,0.33154896,0.7767045,-0.18849085,0.18138552,0.7818972,0.5740683,0.12788434,0.041896876,0.6845501,0.6184979,-0.2080437,-0.111221105,0.8713561,796.5934,805.05493,798.20514,815.5311,689.011,0,100,-0.110229492,0.078674316,1.006469727,9.017028809,0.897216797,9.383392334,1,1,1,1,1,35,happy
41:08.6,0.006758258,0.18817794,-0.43288097,0.038182117,0.16925225,-0.14723797,-0.32590452,0.22275943,0.46006832,-0.00277591,0.007737739,0.6292127,0.57719624,0.027765196,-0.005748542,0.8587155,0.58121806,-0.18247151,-0.24386348,0.9051764,798.60803,794.17584,803.8461,817.9487,788.93774,0,100,-0.114685059,0.035766602,0.990234375,3.065490723,0.396270752,-2.968292236,1,1,1,1,1,35,happy
41:09.6,-0.024020342,0.37982255,0.021856725,0.19033393,0.07694047,-6.53E-04,-0.06875354,0.04784668,0.38688698,0.3304846,-0.040492218,0.40613055,0.6058544,-0.15230443,-0.061413787,0.884971,0.67690045,-0.1597207,-0.17079848,0.8845071,786.9231,795.38464,797.8022,778.86444,770,0,100,-0.117248535,0.032043457,0.987792969,3.072967529,-5.091705322,-2.340240479,1,1,1,1,1,35,happy
41:10.6,0.13750519,0.44498143,0.13346486,0.0937888,0.18248409,0.15798452,0.007749213,0.20383592,0.18383956,0.2800716,0.08620035,0.32948786,0.48337865,-0.0412589,0.002207449,0.6050982,0.634103,-0.14413098,-0.05943524,0.8002536,823.9927,804.2491,801.4286,812.3077,783.69965,0,100,-0.116516113,0.044921875,0.990112305,5.338439941,-5.600128174,-1.517791748,1,1,1,1,1,35,happy
41:11.6,0.1146677,0.5503404,-0.15074779,-0.12160198,0.029711803,0.110494316,-0.1979234,0.24348935,0.31439152,0.4087592,0.11360863,0.42001292,0.38260403,0.09924442,-0.07021011,0.6418615,0.67519397,-0.2537976,-0.009359418,0.8897122,806.26373,794.9817,800.2198,768.3883,671.685,0,100,-0.122802734,0.048339844,0.991333008,3.125305176,-2.721557617,-2.265472412,1,1,1,1,1,35,happy
41:12.7,0.19404523,0.7864139,-0.52002245,0.21305174,0.48918197,0.22980416,-0.4775979,0.33317676,0.82503384,0.4575646,-0.10992184,0.69352484,0.45261645,-0.021570735,-0.106441736,0.7521225,0.7337036,-0.36737,-0.0814473,0.6971821,802.23444,811.9048,793.36993,780.4762,758.315,0,100,-0.118591309,0.035400391,0.998596191,3.476715088,-5.188903809,-2.310333252,1,1,1,1,1,35,happy
41:13.7,0.270632,0.38430864,-0.20284115,0.064714536,0.7202088,0.06213953,-0.1250521,0.29205173,1.0609486,0.26820287,0.1839598,0.7188413,0.5797404,-0.07329403,-0.08933866,0.71535784,0.6587456,-0.3078867,-0.11108996,0.55315584,789.34064,778.86444,805.8608,817.5458,954.94507,0,100,-0.108154297,0.028320313,0.998168945,4.000091553,-4.306640625,0.246734619,1,1,1,1,1,35,happy
41:14.7,0.14995039,1.0292807,-0.5914894,0.006041612,0.39718306,0.7083255,-0.31930438,0.16944599,0.8998142,0.87306565,0.02984849,0.42833504,0.4637804,0.27621067,-0.13012618,0.68394876,0.65258634,-0.26662183,-0.1084566,0.53816026,804.65204,782.8938,802.23444,806.6667,841.31866,0,100,-0.115234375,0.027893066,0.993713379,3.431854248,-2.863616943,-2.287902832,1,1,1,1,1,35,happy
41:15.7,-0.04286863,1.1884435,-0.43107352,-0.52622867,0.10235427,0.96403706,-0.382673,0.08700505,0.48047978,0.87306565,-0.24073163,0.32679948,0.3747388,0.42368445,-0.2411201,0.65027106,0.62312734,-0.14683126,-0.031443108,0.5451566,801.4286,703.5165,796.99634,809.4872,734.5421,0,100,-0.112792969,0.034179688,0.992919922,4.112243652,-3.790740967,-1.218719482,1,1,1,1,1,35,happy
41:16.8,0.27178437,0.50271565,-0.492749,-0.29448774,0.05381801,0.013281981,-0.40763152,-0.1663681,0.35525805,0.024452388,-0.1268447,0.19388814,0.63929945,-0.050321687,0.021478508,0.7389554,0.60896444,-0.21980669,-0.08117918,0.71805733,815.9341,780.4762,787.326,769.19415,758.315,0,100,-0.122680664,0.028930664,0.99432373,3.117828369,-3.648681641,-1.89163208,1,1,1,1,1,35,happy
41:17.8,0.3745878,0.50271565,-0.5022457,-0.06341064,0.25288272,0.013281981,-0.37263265,0.28992125,0.5023323,0.024452388,0.37673336,0.71660584,0.5932919,-0.050321687,0.04314542,0.722716,0.53350085,-0.21980669,-0.07284428,0.76596093,805.05493,856.63007,799.41394,799.81683,629.7802,0,100,-0.143127441,0.035827637,0.986999512,4.628143311,-1.383209229,-3.730926514,1,1,1,1,1,35,happy
41:18.8,0.40326878,0.50271565,-0.26316082,0.21493654,0.36961898,0.013281981,-0.44577882,0.3405418,0.44049639,0.024452388,0.35940278,0.7630766,0.6043228,-0.050321687,-0.02317378,0.7210077,0.58742535,-0.21980669,0.08066632,0.85132706,788.93774,786.9231,782.49084,775.64105,735.34796,0,100,-0.160522461,0.028991699,0.991638184,3.91784668,-5.084228516,-2.886047363,1,1,1,1,1,35,happy
41:19.8,0.2494274,0.50271565,0.48999298,0.42790803,0.034389302,0.013281981,-0.34433058,0.052953098,0.13695839,0.024452388,0.018656382,0.49417156,0.7027475,-0.050321687,-0.011110328,0.7714882,0.69781095,-0.21980669,-0.0421775,0.9591792,826.4103,808.68134,804.2491,811.50183,751.8681,0,100,-0.122009277,0.024780273,0.986999512,3.633728027,-4.725341797,-2.586975098,1,1,1,1,1,35,happy
41:20.8,-0.05057906,0.39943105,0.6560315,0.19595943,-0.26594633,-0.15797107,0.020319479,-0.31360087,0.12382802,0.00948918,0.33061114,0.52928066,0.6072417,0.029206336,0.004324086,0.63262284,0.7248875,-0.2376648,-0.1886091,0.8537197,808.2784,784.5055,790.54944,799.011,821.5751,0,100,-0.110046387,0.027038574,0.996582031,3.289794922,-4.635620117,-2.153320313,1,1,1,1,1,35,happy
41:21.8,0.060528744,0.572039,0.41582784,0.18228748,-0.1883522,0.15701927,0.068265826,0.09865735,0.30725202,0.043107364,0.28285387,0.64265,0.54851085,0.17584372,0.002358104,0.60548574,0.68816364,-0.08341043,-0.074112654,0.8657151,783.2967,808.68134,802.6374,784.10254,736.1539,0,100,-0.10333252,0.017700195,0.993286133,2.572021484,-3.865509033,-2.691650391,1,1,1,1,1,35,happy
41:22.9,-0.08758653,0.65137374,0.001460485,-0.12072105,0.27558315,0.00762457,-0.089234315,-0.011111391,0.43204764,0.028249616,0.11783098,0.49752206,0.6315582,-0.082737975,0.05730029,0.75277114,0.7307281,-0.088645436,-0.003997855,0.75320554,807.47253,784.10254,797.3993,808.2784,892.8938,0,100,-0.106872559,0.018920898,0.994140625,2.796325684,-4.912261963,-2.504730225,1,1,1,1,1,35,happy
41:23.9,-0.055045497,0.79555327,0.24119924,-0.34284112,0.4036475,0.109483905,0.078101,0.15366529,0.7469598,0.004121921,0.42280513,0.60903263,0.5266951,-0.23581003,0.14773965,0.68322617,0.7289029,-0.03854135,-0.09421242,0.79043996,783.2967,794.57874,808.68134,786.1172,743.8095,0,100,-0.110717773,-0.002075195,0.99621582,3.753356934,-4.306640625,-1.00189209,1,1,1,1,1,35,happy
41:24.9,0.06266743,-0.06944242,0.19510536,0.032877695,0.21528342,-0.01823163,-0.022246312,0.30144638,0.7731448,0.20643878,0.41519544,0.7314983,0.47857636,0.05398206,0.12773438,0.67736155,0.6804673,-0.124415286,-0.03868361,0.7464965,800.2198,779.2674,816.337,816.337,934.3956,0,100,-0.112854004,-0.004394531,0.992675781,3.446807861,-4.478607178,-1.93649292,1,1,1,1,1,35,happy
41:25.9,0.04053841,0.1717284,-0.15952724,0.07208775,0.003213234,-0.12854585,-0.13569845,0.23351754,0.54323286,0.20818213,0.20832948,0.8806593,0.440055,-0.014601524,0.03814563,0.70524526,0.61036974,-0.15747274,0.006465588,0.67172533,794.17584,795.78754,794.57874,805.8608,792.1612,0,100,-0.110351563,0.001403809,0.994628906,3.274841309,-1.465454102,-1.77947998,1,1,1,1,1,35,happy
41:26.9,-0.018932192,0.06632913,-0.080193,-0.015156715,0.21232715,-0.17103526,-0.01659587,0.35872415,0.5041051,0.14082615,0.24967538,0.9009715,0.48891404,-0.21801384,0.03331964,0.859705,0.5976137,-0.16869631,-0.16956797,0.64462125,809.4872,795.78754,798.20514,808.68134,782.8938,0,100,-0.121582031,0.004516602,0.991333008,3.730926514,-3.581390381,-1.585083008,1,1,1,1,1,35,happy
41:28.0,-0.11847751,0.31972823,0.21021807,-0.10861236,0.30762404,-0.15460077,0.17101413,0.2693969,0.35065076,0.1848611,0.2121609,0.7040094,0.6754428,-0.08773996,-0.06895819,0.816486,0.5497408,-0.34763175,-0.1358674,0.67081416,811.9048,803.8461,801.8315,802.6374,630.58606,0,100,-0.122924805,0.007751465,0.993469238,3.192596436,-4.097290039,-1.742095947,1,1,1,1,1,35,happy
41:36.1,0.006865197,0.79489934,0.072676525,0.07739588,0.1337633,0.2737064,0.1213069,0.34922728,0.69853777,0.34372553,0.09388737,0.5023104,0.68768585,-0.12923402,-0.009096102,0.618328,0.46156752,-0.18508798,-0.17952646,0.51241106,794.9817,799.41394,802.23444,802.23444,996.8498,0,100,-0.106506348,0.02154541,0.99407959,3.932800293,-3.080444336,-0.328979492,1,1,1,1,1,30,happy
41:37.1,0.29297006,0.8726165,-0.33224523,0.31517366,0.2638289,0.10378874,-0.27369624,0.30153918,0.3475925,0.25768057,0.18755944,0.59441525,0.47475976,-0.199994,-0.08465441,0.67225677,0.57653475,-0.10197626,-0.030784773,0.6031644,787.326,800.6227,803.44324,793.7729,817.1429,0,100,-0.127502441,0.006652832,0.998901367,2.601928711,-7.529144287,-0.620574951,1,1,1,1,1,30,happy
41:38.2,0.5349113,0.71641344,0.37277004,0.7099014,0.32504392,0.4242244,0.008075584,0.6696398,0.30745876,0.23634483,0.40082714,0.82582504,0.34850308,0.17031077,-0.09274266,0.82011545,0.75603616,-0.18310566,3.49E-04,0.70669043,805.8608,792.5641,803.8461,870.32965,965.82416,0,100,-0.094726563,0.008239746,0.992248535,3.140258789,-3.386993408,-2.145843506,1,1,1,1,1,30,happy
41:39.2,0.740077,1.0197773,0.58163965,0.72969466,0.14261098,0.62920356,0.24159424,0.50073946,0.5067908,0.3770714,0.36495778,0.7031353,0.46344477,0.21969526,-0.09825763,0.87277836,0.61342716,-0.13640684,0.06923616,0.71775633,792.5641,778.86444,799.41394,806.6667,585.05493,0,100,-0.082946777,0.015808105,0.995483398,3.790740967,-4.426269531,-1.158905029,1,1,1,1,1,30,happy
41:40.2,0.46209788,0.7180536,0.309599,0.23483561,0.08221226,0.45351255,0.31272835,0.07852329,0.57519245,0.34841505,0.466029,0.6362547,0.48004863,-0.12999684,0.16275169,0.83208144,0.56395084,-0.20444144,-0.09816851,0.75927156,790.9524,782.49084,802.23444,804.2491,776.4469,0,100,-0.088378906,0.018249512,0.99609375,3.544006348,-3.91784668,-1.525268555,1,1,1,1,1,30,happy
41:41.2,0.25406972,0.68420994,0.20998172,0.2994551,0.1840087,0.16525318,0.15974888,0.2547438,0.5532303,0.34020597,0.21114369,0.6430409,0.43326715,-0.041516572,0.25766498,0.82194555,0.5597481,-0.015812384,0.16415277,0.7814622,791.3553,795.38464,800.2198,822.381,1000.4762,0,100,-0.098632813,0.019226074,0.994384766,3.932800293,-3.416900635,-0.127105713,1,1,1,1,1,30,happy
41:42.2,0.75052285,0.5491871,-0.39360943,0.9821172,0.522616,-0.1288267,-0.24999793,0.7168157,0.51357913,0.21896273,-0.1923719,0.548309,0.47780937,-0.06924975,0.13806036,0.7147573,0.4495989,-0.14378007,-0.107393116,0.53590083,795.78754,796.5934,797.8022,786.52014,828.8278,0,100,-0.102294922,0.016906738,0.990844727,3.745880127,-3.312225342,-1.435546875,1,1,1,1,1,30,happy
41:43.3,0.2530772,0.9680973,-0.59542423,0.37433842,0.24059413,0.3421611,-0.46623176,0.11316364,0.61321837,0.31811315,-0.11785898,0.7478287,0.56145436,-0.0441665,-0.09065425,0.41012615,0.340498,-0.34709173,-0.47207886,0.400856,800.6227,797.8022,801.02563,807.47253,711.5751,0,100,-0.104064941,0.017272949,0.995300293,3.701019287,-4.680480957,-1.338348389,1,1,1,1,1,30,happy
41:44.3,0.44695726,1.1917073,-0.5684094,0.4997506,0.34301096,0.64041835,-0.54712415,0.21651056,0.7534631,0.86929274,0.26284227,0.94362354,0.6064043,0.098871805,-0.22158192,0.49915248,0.24122638,-0.24962068,-0.35946092,0.36760065,798.20514,793.36993,801.8315,792.1612,694.2491,19.999998,100,-0.105102539,0.014770508,0.997070313,3.835601807,-4.329071045,-1.263580322,1,1,1,1,1,30,happy
41:45.3,0.016010871,1.4443552,-0.14994429,0.13389808,0.17999968,0.75005436,-0.37529776,-0.31802225,0.49482012,0.8724272,0.11531669,0.21159458,0.5090902,0.14330007,-0.2601133,0.5815099,0.2876565,-0.16440757,-0.36424613,0.48568952,791.3553,909.81683,790.54944,798.20514,767.1795,27.999996,100,-0.111816406,0.02154541,1.000854492,2.459869385,-4.067382813,-0.179443359,1,1,1,1,1,30,happy
41:46.4,0.9791982,1.57237,0.55149937,0.53060097,0.57080704,0.67990446,-0.29261938,0.24987921,0.7221862,0.86524683,0.14372699,0.036928266,0.4227696,0.15330856,-0.10521888,0.5865844,0.72650504,-0.14395167,-0.2202036,0.83904713,823.9927,824.3956,811.0989,838.49817,637.03296,8,100,-0.116149902,-0.019775391,0.988830566,2.452392578,-0.411224365,-1.166381836,1,1,1,1,1,30,happy
41:47.4,0.52617973,1.57237,0.8443033,0.53060097,0.33346856,0.67990446,-0.3803223,0.24987921,0.522388,0.86524683,-0.12008126,0.036928266,0.5154441,0.15330856,0.050884854,0.5865844,0.65473914,-0.14395167,-0.11964691,0.83904713,797.3993,823.9927,766.3736,821.5751,703.91943,0,100,-0.065185547,-0.05255127,0.974731445,2.930908203,-1.614990234,-4.658050537,1,1,1,1,1,30,happy
41:48.4,0.75636315,1.57237,0.47362697,0.53060097,0.92249423,0.67990446,-0.039959732,0.24987921,1.1184726,0.86524683,0.14734916,0.036928266,0.3937917,0.15330856,0.019823369,0.5865844,0.9954723,-0.14395167,0.18503162,0.83904713,803.8461,830.0366,792.5641,826.0073,753.8828,0,100,-0.171569824,-0.032592773,0.996643066,4.134674072,-5.286102295,4.800109863,1,1,1,1,1,30,happy
41:49.4,0.75636315,1.2474445,0.45240548,0.7991423,0.92249423,0.8608709,-0.2557512,0.14548992,1.1184726,0.61183393,0.16334926,0.49594882,0.3937917,0.40287578,0.08566437,0.7318067,0.9954723,0.114834934,0.027341293,1.0356394,784.10254,796.5934,778.46155,813.1135,658.7912,0,100,-0.172119141,-0.094543457,0.988586426,-0.082244873,-0.575714111,-7.282409668,1,1,1,1,1,35,happy
41:50.4,0.75636315,1.1342757,0.4348188,0.6582246,0.92249423,0.77256024,-0.02345986,0.32375258,1.1184726,0.7582248,0.44588855,0.39748544,0.3937917,0.6597187,0.20369968,0.7202701,0.9954723,-0.053379666,-0.007225034,0.93801415,788.5348,790.9524,807.0696,796.1905,1064.5421,0,100,-0.167419434,-0.098388672,0.980773926,-0.179443359,-5.637512207,12.4937439,1,1,1,1,1,35,happy
41:51.4,0.75636315,0.6622236,0.24484871,0.51672494,0.92249423,0.46108302,-0.21228603,0.30887833,1.1184726,0.7527472,0.42141318,0.08893139,0.3937917,0.3813066,0.07132707,0.7444077,0.9954723,-0.18436979,-0.071793996,0.9484823,794.57874,794.17584,790.14655,761.9414,902.5641,0,100,-0.167297363,-0.110229492,0.983947754,3.865509033,-3.431854248,-9.846954346,1,1,1,1,1,35,happy
41:52.5,0.4532242,0.41363788,0.05728042,-0.03255438,0.3941668,0.013152888,-0.35672602,2.43E-04,0.68733776,0.30954137,0.23548877,0.73741424,0.8600321,0.031729937,0.24575344,0.7851649,0.7868097,-0.16341396,0.11989167,0.86406314,772.01465,800.2198,807.47253,805.8608,740.58606,0,100,-0.191955566,-0.10925293,0.981750488,3.312225342,-0.104675293,2.385101318,1,1,1,1,1,35,happy
41:53.5,0.5536626,0.545052,0.058293127,0.09667571,0.37464523,-0.22040324,-0.28914014,0.106871225,0.7311484,0.24947238,-0.004665272,0.49154297,0.71415085,0.02734521,0.19655688,0.7524665,0.82094795,-0.05569657,0.10950936,0.99399155,836.8865,783.2967,781.28204,788.5348,679.7436,0,100,-0.139587402,-0.143920898,0.984619141,0.680389404,-2.78137207,-2.975769043,1,1,1,1,1,35,happy
