TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2021-09-11 00:42:16.297,0.3806528,0.0,0.0,0.40958494,0.13798746,0.0,0.0,0.31597424,0.7439889,0.0,0.0,0.81645566,0.6002066,0.0,0.0,0.62927055,0.4129716,0.0,0.0,0.30699235,848.5714,673.69965,1143.9194,818.7546,1044.7986,0.29827880859375,-0.07427978515625,0.96209716796875,5.615081787109375,-4.83001708984375,-2.878570556640625,1,1.0,4.0,2.0,1.0,65.00
2021-09-11 00:42:16.462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-09-11 00:42:16.706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-09-11 00:42:16.812,0.48535323,0.0,0.0,0.47936583,0.071742535,0.0,0.0,0.4003938,0.8157308,0.0,0.0,0.9469035,0.5663601,0.0,0.0,0.6718438,0.38910216,0.0,0.0,0.27639604,864.2857,1104.4323,1407.8389,839.707,1006.52014,0.29656982421875,-0.07684326171875,0.96185302734375,5.600128173828125,-3.81317138671875,-2.34771728515625,1,1.0,1.0,2.0,1.0,65.00
2021-09-11 00:42:17.348,0.5301142,0.0,0.0,0.5159872,0.10813218,0.0,0.0,0.5373865,0.8192064,0.0,0.0,0.9871856,0.5779353,0.0,0.0,0.77710885,0.35046166,0.0,0.0,0.2517327,787.72894,934.3956,753.0769,790.9524,438.7912,0.29736328125,-0.07501220703125,0.9652099609375,5.203857421875,-4.6954345703125,-2.67669677734375,1,1.0,1.0,2.0,1.0,65.00
2021-09-11 00:42:17.852,0.54279464,0.0,0.0,0.51008457,0.19291739,0.0,0.0,0.5386965,0.53227764,0.0,0.0,0.9660851,0.6094792,0.0,0.0,0.77430975,0.2876293,0.0,0.0,0.21828283,826.0073,977.1062,1083.0769,816.337,821.978,0.294921875,-0.07196044921875,0.97027587890625,5.151519775390625,-3.895416259765625,-1.95892333984375,1,1.0,1.0,2.0,1.0,65.00
2021-09-11 00:42:18.374,0.4835944,0.0,0.0,0.59601295,0.29750746,0.0,0.0,0.49258262,0.54566765,0.0,0.0,0.8731801,0.5986261,0.0,0.0,0.6362824,0.30937785,0.0,0.0,0.40895456,764.35895,955.7509,485.93405,780.07324,462.56412,0.2958984375,-0.06890869140625,0.970703125,6.9085693359375,-4.18701171875,0.785064697265625,1,1.0,1.0,2.0,1.0,65.00
2021-09-11 00:42:18.497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-09-11 00:42:18.914,0.48999962,0.0,0.0,0.75485975,0.3353397,0.0,0.0,0.5872068,0.64461535,0.0,0.0,0.67907745,0.63051987,0.0,0.0,0.43867642,0.34344155,0.0,0.0,0.4413539,865.4945,844.1392,1569.011,844.1392,1022.23444,0.294677734375,-0.076904296875,0.97186279296875,4.29168701171875,-3.850555419921875,-2.2430419921875,1,1.0,1.0,2.0,1.0,65.00
2021-09-11 00:42:19.440,0.44158304,0.0,0.0,0.7224545,0.36223948,0.0,0.0,0.6216949,0.63675344,0.0,0.0,0.67459625,0.6702116,0.0,0.0,0.42846215,0.27171066,0.0,0.0,0.34249502,855.42126,872.74725,1324.0293,831.6484,1126.9963,0.29718017578125,-0.0731201171875,0.9632568359375,6.17584228515625,-2.01873779296875,-1.816864013671875,1,1.0,1.0,2.0,1.0,65.00
2021-09-11 00:42:19.602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-09-11 00:42:19.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-09-11 00:42:19.983,0.561248,0.0,0.0,0.65914786,0.37284905,0.0,0.0,0.61488515,1.2981722,0.0,0.0,1.0943255,0.7667645,0.0,0.0,0.4093515,0.20968372,0.0,0.0,0.19286995,903.36993,945.6777,1450.5494,876.77655,886.8498,0.28900146484375,-0.0723876953125,0.96746826171875,5.72723388671875,-3.66363525390625,-3.147735595703125,1,1.0,1.0,2.0,1.0,65.00
2021-09-11 00:42:20.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-09-11 00:42:20.536,0.6052408,0.0,0.0,0.4860355,0.28720632,0.0,0.0,0.3864402,1.291256,0.0,0.0,1.0560899,0.77680993,0.0,0.0,0.48154068,0.12801905,0.0,0.0,0.15389447,850.18317,929.5604,1552.8938,832.0513,1095.5677,0.27642822265625,-0.11865234375,0.9669189453125,2.7813720703125,-3.416900634765625,-2.691650390625,1,1.0,1.0,4.0,1.0,65.00
2021-09-11 00:42:21.086,0.7238041,0.0,0.0,0.35191166,0.32070777,0.0,0.0,0.3851406,1.291256,0.0,0.0,1.038602,0.8796334,0.0,0.0,0.47600493,0.22617045,0.0,0.0,0.20216575,828.4249,892.8938,1616.9597,820.7692,916.6667,0.27154541015625,-0.12847900390625,0.95989990234375,6.003875732421875,-2.70660400390625,-3.39447021484375,1,1.0,1.0,4.0,1.0,65.00
2021-09-11 00:42:21.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-09-11 00:42:21.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-09-11 00:42:21.627,0.43282512,0.0,0.0,0.5180791,0.68540555,0.0,0.0,0.07751354,0.98109764,0.0,0.0,0.69386977,0.5736136,0.0,0.0,0.47095695,0.17868824,0.0,0.0,-0.005669726,844.94507,893.2967,1305.0916,832.0513,853.4066,0.28131103515625,-0.12811279296875,0.9678955078125,6.0711669921875,-4.14215087890625,-2.3028564453125,1,1.0,1.0,4.0,1.0,50.00
2021-09-11 00:42:22.177,0.84095806,0.0,0.0,0.9086511,0.9108129,0.0,0.0,0.6176348,1.0210705,0.0,0.0,0.8145945,0.5630834,0.0,0.0,0.7413591,0.1900106,0.0,0.0,0.28677243,885.64105,1278.4982,1637.1062,863.8828,1027.4725,0.2847900390625,-0.12408447265625,0.96600341796875,5.211334228515625,-2.99072265625,-2.609405517578125,1,1.0,1.0,2.0,1.0,50.00
2021-09-11 00:42:22.703,0.77159,0.0,0.0,0.86583024,0.7931725,0.0,0.0,0.5947692,1.0238669,0.0,0.0,0.7961233,0.59649473,0.0,0.0,0.7062685,0.13122204,0.0,0.0,0.2658071,803.0403,884.43225,713.1868,804.65204,614.87177,0.27490234375,-0.12103271484375,0.96710205078125,5.9515380859375,-4.478607177734375,-2.415008544921875,1,1.0,1.0,2.0,1.0,50.00
2021-09-11 00:42:23.238,0.8226735,0.0,0.0,0.8892238,0.65979224,0.0,0.0,0.6086924,1.024384,0.0,0.0,0.7693621,0.5546214,0.0,0.0,0.6340333,0.13606612,0.0,0.0,0.23837459,757.50916,779.67035,185.75092,753.0769,469.011,0.2794189453125,-0.123291015625,0.97100830078125,5.15899658203125,-3.611297607421875,-2.43743896484375,1,1.0,4.0,2.0,1.0,50.00
2021-09-11 00:42:23.753,0.73249674,0.0,0.0,0.6142737,0.23615672,0.0,0.0,0.34211716,0.93467873,0.0,0.0,0.43140098,0.5470584,0.0,0.0,0.46032655,0.1385363,0.0,0.0,0.12395556,864.2857,884.43225,1491.6483,832.4542,920.696,0.27191162109375,-0.13433837890625,0.958740234375,4.284210205078125,-4.209442138671875,-2.444915771484375,1,1.0,1.0,2.0,1.0,50.00
2021-09-11 00:42:24.198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-09-11 00:42:24.281,0.82118416,0.0,0.0,0.571359,0.1805512,0.0,0.0,0.35386443,0.92747,0.0,0.0,0.41023242,0.4747432,0.0,0.0,0.4271873,0.15226588,0.0,0.0,0.121709615,778.46155,696.26373,261.90475,789.7436,819.15753,0.2779541015625,-0.12713623046875,0.96685791015625,5.405731201171875,-5.360870361328125,-3.416900634765625,1,1.0,2.0,2.0,1.0,50.00
2021-09-11 00:42:24.786,0.83725256,0.0,0.0,0.6797078,0.35380355,0.0,0.0,0.63102096,0.80322903,0.0,0.0,0.6660248,0.4602224,0.0,0.0,0.51603174,0.10848443,0.0,0.0,0.12151096,815.9341,1075.4213,1012.96704,813.91943,707.5458,0.285400390625,-0.12860107421875,0.961669921875,6.078643798828125,-4.0374755859375,-1.966400146484375,1,1.0,1.0,2.0,1.0,50.00
2021-09-11 00:42:25.308,0.9122895,0.0,0.0,0.88363934,0.33960074,0.0,0.0,0.67280775,0.56405425,0.0,0.0,0.76105314,0.45047995,0.0,0.0,0.53445834,0.06591203,0.0,0.0,0.06779323,823.5897,903.36993,1327.2528,810.293,809.4872,0.27947998046875,-0.1275634765625,0.973388671875,5.323486328125,-2.818756103515625,-3.207550048828125,1,1.0,1.0,2.0,1.0,50.00
2021-09-11 00:42:25.592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-09-11 00:42:25.833,0.9077712,0.0,0.0,0.95068324,0.42789394,0.0,0.0,0.7012133,0.7350656,0.0,0.0,0.8032874,0.55373025,0.0,0.0,0.572442,0.14368682,0.0,0.0,0.051812395,757.9121,807.47253,268.75458,778.0586,653.95605,0.273193359375,-0.11334228515625,0.96905517578125,5.69732666015625,-3.760833740234375,-2.51220703125,1,1.0,1.0,2.0,1.0,50.00
2021-09-11 00:42:25.939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-09-11 00:42:26.113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-09-11 00:42:26.361,0.923785,0.0,0.0,0.90488374,0.1415972,0.0,0.0,0.37458107,0.7303769,0.0,0.0,0.7087486,0.67466784,0.0,0.0,0.56940025,0.21015225,0.0,0.0,0.043570574,780.07324,848.1685,749.85345,772.01465,598.3516,0.2723388671875,-0.120849609375,0.97235107421875,5.899200439453125,-4.4561767578125,-0.889739990234375,1,1.0,1.0,2.0,1.0,50.00
2021-09-11 00:42:26.884,0.8120678,0.0,0.0,0.7360691,0.13906643,0.0,0.0,0.28873238,0.7303769,0.0,0.0,0.6770019,0.72931886,0.0,0.0,0.5837082,0.31222105,0.0,0.0,0.07957382,741.79486,639.85345,100.32967,738.97437,500.43958,0.2686767578125,-0.12579345703125,0.96917724609375,6.003875732421875,-3.36456298828125,-2.76641845703125,1,1.0,1.0,2.0,1.0,50.00
2021-09-11 00:42:27.416,0.8331608,0.0,0.0,0.31756073,0.4384127,0.0,0.0,0.6529475,0.49489868,0.0,0.0,1.144319,0.6772773,0.0,0.0,0.65438354,0.21891358,0.0,0.0,0.19796717,780.4762,863.8828,1010.54944,783.2967,917.8755,0.27703857421875,-0.117919921875,0.97125244140625,6.9683837890625,-5.5328369140625,0.067291259765625,1,1.0,1.0,4.0,1.0,50.00
2021-09-11 00:42:27.937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-09-11 00:42:27.940,0.67945814,0.0,0.0,0.3420204,0.3729329,0.0,0.0,0.5290622,0.65083003,0.0,0.0,1.155923,0.72570986,0.0,0.0,0.7018354,0.21826921,0.0,0.0,0.13193257,740.18317,379.1575,460.9524,738.97437,941.2454,0.266845703125,-0.1219482421875,0.97412109375,6.093597412109375,-3.357086181640625,-1.80938720703125,1,1.0,1.0,4.0,1.0,50.00
2021-09-11 00:42:28.137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-09-11 00:42:28.444,0.49500796,0.0,0.0,0.34302917,0.3037835,0.0,0.0,0.4859841,0.64111686,0.0,0.0,1.155923,0.7196399,0.0,0.0,0.7147446,0.17256565,0.0,0.0,0.028302262,794.57874,903.7729,890.4762,810.293,826.8132,0.26007080078125,-0.119873046875,0.96612548828125,5.4730224609375,-3.327178955078125,-1.48040771484375,1,1.0,1.0,4.0,1.0,50.00
2021-09-11 00:42:28.534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-09-11 00:42:28.708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-09-11 00:42:28.971,0.24948868,0.0,0.0,0.39390072,0.22585063,0.0,0.0,0.2305372,0.6312311,0.0,0.0,0.8893422,0.7778501,0.0,0.0,0.7141698,0.24716735,0.0,0.0,-0.012004067,830.4396,890.07324,1259.5604,837.28937,866.30035,0.26361083984375,-0.1185302734375,0.97357177734375,5.263671875,-4.702911376953125,-2.594451904296875,1,1.0,1.0,4.0,1.0,50.00
2021-09-11 00:42:29.237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-09-11 00:42:29.488,0.24948868,0.0,0.0,0.39390072,0.22585063,0.0,0.0,0.2305372,0.6312311,0.0,0.0,0.8893422,0.7778501,0.0,0.0,0.7141698,0.24716735,0.0,0.0,-0.012004067,802.6374,546.3736,414.6154,807.47253,906.99634,0.25384521484375,-0.12579345703125,0.96337890625,4.6954345703125,-2.27294921875,-5.63751220703125,1,1.0,1.0,2.0,1.0,50.00
2021-09-11 00:42:30.017,0.075007156,0.0,0.0,0.44218764,0.59149194,0.0,0.0,0.33397108,0.8601184,0.0,0.0,0.77703685,0.61402494,0.0,0.0,0.6863269,0.2692992,0.0,0.0,0.21195565,761.53845,773.22345,266.73993,770.40295,485.1282,0.26458740234375,-0.1219482421875,0.96820068359375,7.46185302734375,-5.3533935546875,-2.0037841796875,1,1.0,1.0,2.0,1.0,50.00
2021-09-11 00:42:30.525,0.32427067,0.0,0.0,0.5010781,0.639275,0.0,0.0,0.49784023,0.860822,0.0,0.0,0.8313198,0.57254386,0.0,0.0,0.7109028,0.3149345,0.0,0.0,0.27098727,756.30035,676.52014,0.0,784.5055,584.2491,0.255615234375,-0.1187744140625,0.9727783203125,5.8917236328125,-3.910369873046875,-2.609405517578125,1,1.0,1.0,2.0,1.0,50.00
2021-09-11 00:42:31.055,0.30280778,0.0,0.0,0.48541605,0.62870306,0.0,0.0,0.4940836,0.70752406,0.0,0.0,0.81099445,0.5797759,0.0,0.0,0.68330723,0.36708766,0.0,0.0,0.26629475,873.5531,929.9634,1542.0146,859.85345,1047.619,0.2598876953125,-0.1187744140625,0.97344970703125,5.734710693359375,-4.44122314453125,-2.2430419921875,1,1.0,1.0,2.0,1.0,50.00
2021-09-11 00:42:31.561,0.6122887,0.0,0.0,0.56814194,0.5973868,0.0,0.0,0.5212649,0.6673785,0.0,0.0,0.73206586,0.45963195,0.0,0.0,0.6215847,0.40431732,0.0,0.0,0.27987337,803.44324,954.94507,1044.7986,808.68134,542.3443,0.2548828125,-0.123291015625,0.9705810546875,5.93658447265625,-4.366455078125,-2.1533203125,1,1.0,1.0,2.0,1.0,50.00
2021-09-11 00:42:32.092,0.7722242,0.0,0.0,0.72047627,0.44815016,0.0,0.0,0.39400285,0.6178943,0.0,0.0,0.6938737,0.47130775,0.0,0.0,0.5150221,0.3701274,0.0,0.0,0.19006704,770.80585,658.7912,199.04762,770.40295,548.7912,0.25732421875,-0.1246337890625,0.9732666015625,5.63751220703125,-4.104766845703125,-2.4224853515625,1,1.0,1.0,2.0,1.0,65.00
2021-09-11 00:42:32.312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-09-11 00:42:32.620,0.8322106,0.0,0.0,0.8102128,0.41255873,0.0,0.0,0.45602643,0.8437406,0.0,0.0,0.6056578,0.52916586,0.0,0.0,0.50916505,0.2596784,0.0,0.0,0.09588609,756.30035,601.5751,168.42491,793.36993,1192.674,0.25787353515625,-0.12615966796875,0.97332763671875,5.420684814453125,-4.194488525390625,-2.70660400390625,1,1.0,1.0,2.0,1.0,65.00
2021-09-11 00:42:32.900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-09-11 00:42:33.131,0.747712,0.0,0.0,0.79555005,0.27083144,0.0,0.0,0.5275346,1.4493523,0.0,0.0,0.8555946,0.74893236,0.0,0.0,0.6484184,0.2795817,0.0,0.0,0.20898446,745.0183,681.75824,119.2674,749.85345,446.04395,0.26275634765625,-0.12286376953125,0.9649658203125,6.041259765625,-4.35150146484375,-1.413116455078125,1,1.0,4.0,4.0,1.0,65.00
2021-09-11 00:42:33.514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-09-11 00:42:33.651,0.62044066,0.0,0.0,0.66483265,0.4023815,0.0,0.0,0.5824551,1.5835284,0.0,0.0,1.0649239,0.88474965,0.0,0.0,0.76514095,0.28011283,0.0,0.0,0.2526681,814.7253,678.5348,826.4103,795.38464,804.2491,0.25958251953125,-0.11846923828125,0.975830078125,5.03936767578125,-3.84307861328125,-3.132781982421875,1,1.0,1.0,4.0,1.0,65.00
2021-09-11 00:42:34.173,0.54347265,0.0,0.0,0.46327546,0.49375468,0.0,0.0,0.46072575,1.5866138,0.0,0.0,1.06109,0.8457312,0.0,0.0,0.76715463,0.32170454,0.0,0.0,0.27616647,851.79486,977.50916,37.472527,823.9927,985.16486,0.2730712890625,-0.127685546875,0.970703125,5.18890380859375,-4.1571044921875,-3.00567626953125,1,1.0,1.0,4.0,1.0,65.00
2021-09-11 00:42:34.701,0.4109325,0.0,0.0,0.28194726,0.6337636,0.0,0.0,0.3392345,1.5867285,0.0,0.0,1.0543646,0.81794834,0.0,0.0,0.79222584,0.27174014,0.0,0.0,0.14810319,838.0952,816.337,1051.2454,825.6044,971.4652,0.27484130859375,-0.121826171875,0.9698486328125,7.828216552734375,-4.65057373046875,-3.51409912109375,1,1.0,1.0,4.0,1.0,65.00
2021-09-11 00:42:35.202,0.3170038,0.0,0.0,0.28655404,0.6961258,0.0,0.0,0.37090904,1.037022,0.0,0.0,0.68769234,0.6622713,0.0,0.0,0.6928564,0.28403625,0.0,0.0,0.10904311,766.77655,952.1245,536.30035,777.25275,731.7216,0.27783203125,-0.15478515625,0.973388671875,2.07855224609375,-3.925323486328125,-5.921630859375,1,1.0,1.0,2.0,1.0,65.00
2021-09-11 00:42:35.386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-09-11 00:42:35.737,0.48007607,0.0,0.0,0.6296351,0.7233721,0.0,0.0,0.5690567,1.2046647,0.0,0.0,0.8425524,0.9350429,0.0,0.0,0.7297302,0.24377763,0.0,0.0,0.10268442,755.09155,709.5604,168.02197,757.1062,406.15384,0.25103759765625,-0.1376953125,0.975341796875,6.123504638671875,-4.0673828125,-2.400054931640625,1,1.0,1.0,2.0,1.0,65.00
2021-09-11 00:42:36.255,0.6265837,0.0,0.0,0.9217235,0.604266,0.0,0.0,0.7716331,1.223317,0.0,0.0,0.86528003,0.9710276,0.0,0.0,0.6483976,0.19281733,0.0,0.0,0.20920101,776.8498,830.0366,347.72894,777.25275,512.52747,0.23614501953125,-0.14251708984375,0.9671630859375,5.203857421875,-1.876678466796875,-1.607513427734375,1,1.0,1.0,2.0,1.0,65.00
2021-09-11 00:42:36.784,0.6435998,0.0,0.0,0.9058092,0.547199,0.0,0.0,0.7316589,1.2167995,0.0,0.0,0.8891558,0.9594761,0.0,0.0,0.7334058,0.20672968,0.0,0.0,0.23306684,844.1392,914.65204,1631.8682,826.8132,1136.6666,0.240478515625,-0.14599609375,0.97003173828125,6.160888671875,-4.007568359375,-2.25799560546875,1,1.0,1.0,2.0,1.0,65.00
2021-09-11 00:42:37.298,0.45453998,0.0,0.0,0.6786571,0.4449669,0.0,0.0,0.4972082,0.9364246,0.0,0.0,0.84335274,0.6861354,0.0,0.0,0.65189683,0.2116046,0.0,0.0,0.14232315,808.2784,642.27106,786.9231,794.9817,931.978,0.24420166015625,-0.141357421875,0.970458984375,5.869293212890625,-4.02252197265625,-1.772003173828125,1,1.0,1.0,2.0,1.0,65.00
2021-09-11 00:42:37.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-09-11 00:42:37.755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-09-11 00:42:37.819,0.2876902,0.0,0.0,0.47361758,0.5251219,0.0,0.0,0.41700473,0.8644518,0.0,0.0,0.6966628,0.6012638,0.0,0.0,0.6058292,0.15384059,0.0,0.0,0.04333026,788.1319,891.685,647.9121,796.5934,701.0989,0.24139404296875,-0.1444091796875,0.9730224609375,6.736602783203125,-3.887939453125,-1.89910888671875,1,1.0,1.0,4.0,1.0,65.00
2021-09-11 00:42:38.351,0.2036591,0.0,0.0,0.47048548,0.4453213,0.0,0.0,0.39427635,0.862942,0.0,0.0,0.74517673,0.64805967,0.0,0.0,0.53708315,0.123975076,0.0,0.0,0.118759476,856.63007,941.2454,1408.2417,829.6337,799.41394,0.23895263671875,-0.13616943359375,0.97247314453125,5.48797607421875,-4.0374755859375,-1.6748046875,1,1.0,1.0,2.0,1.0,65.00
2021-09-11 00:42:38.869,0.16205351,0.0,0.0,0.39788815,0.47745574,0.0,0.0,0.3940134,0.9193166,0.0,0.0,0.80663306,0.7016693,0.0,0.0,0.5839421,0.1445217,0.0,0.0,0.2510313,798.60803,876.77655,456.92307,786.1172,529.45056,0.24383544921875,-0.13970947265625,0.9722900390625,5.90667724609375,-3.54400634765625,-2.564544677734375,1,1.0,1.0,4.0,1.0,65.00
2021-09-11 00:42:38.894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-09-11 00:42:39.381,0.13769977,0.0,0.0,0.33457178,0.48938343,0.0,0.0,0.2350778,0.9333694,0.0,0.0,0.78535765,0.68187946,0.0,0.0,0.66537845,0.23086718,0.0,0.0,0.31077027,831.2454,942.8571,1301.4652,819.9634,708.7546,0.2359619140625,-0.14093017578125,0.9771728515625,5.9515380859375,-2.280426025390625,-2.295379638671875,1,1.0,1.0,2.0,1.0,65.00
2021-09-11 00:42:39.905,0.2735421,0.0,0.0,0.38192523,0.5079243,0.0,0.0,0.17776859,0.91445935,0.0,0.0,0.76537246,0.6070203,0.0,0.0,0.71572685,0.25769058,0.0,0.0,0.32575297,774.83514,664.43225,566.52014,772.8205,722.4542,0.2335205078125,-0.14276123046875,0.97711181640625,5.263671875,-4.725341796875,-2.3626708984375,1,1.0,4.0,2.0,1.0,65.00
2021-09-11 00:42:40.110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-09-11 00:42:40.418,0.35731202,0.0,0.0,0.2719066,0.45493287,0.0,0.0,0.27076256,0.9127558,0.0,0.0,0.78307754,0.5645041,0.0,0.0,0.7484316,0.21630435,0.0,0.0,0.1953099,853.00366,740.58606,1002.8938,853.4066,1497.6923,0.234130859375,-0.13873291015625,0.97576904296875,6.048736572265625,-3.850555419921875,-1.772003173828125,1,1.0,1.0,2.0,1.0,65.00
2021-09-11 00:42:40.932,0.52088594,0.0,0.0,0.37787035,0.32976836,0.0,0.0,0.39397988,0.77799654,0.0,0.0,0.55062926,0.63275117,0.0,0.0,0.67875063,0.09870774,0.0,0.0,0.091905944,831.6484,973.8828,1526.3004,818.7546,777.6557,0.23565673828125,-0.1383056640625,0.974365234375,4.85992431640625,-4.194488525390625,-2.355194091796875,1,1.0,1.0,2.0,1.0,65.00
2021-09-11 00:42:41.452,0.5386725,0.0,0.0,0.39235896,0.45939568,0.0,0.0,0.46836463,1.2003815,0.0,0.0,0.674041,0.7305697,0.0,0.0,0.5635613,0.055752195,0.0,0.0,0.004016166,776.04395,823.5897,651.9414,791.75824,641.8681,0.2357177734375,-0.14208984375,0.97900390625,5.69732666015625,-3.648681640625,-2.19818115234375,1,1.0,1.0,2.0,1.0,65.00
2021-09-11 00:42:41.967,0.536278,0.0,0.0,0.39643985,0.48043266,0.0,0.0,0.37777168,1.2003815,0.0,0.0,0.7449255,0.711718,0.0,0.0,0.4549923,0.059725363,0.0,0.0,0.015504424,744.61536,736.55676,0.0,760.7326,803.0403,0.236328125,-0.141357421875,0.97442626953125,6.0711669921875,-3.656158447265625,-2.415008544921875,1,1.0,1.0,2.0,1.0,70.00
2021-09-11 00:42:42.484,0.5714715,0.0,0.0,0.48207104,0.48193654,0.0,0.0,0.39308116,1.1991819,0.0,0.0,0.9394857,0.6929597,0.0,0.0,0.4873426,0.13123496,0.0,0.0,0.075297914,783.2967,694.65204,485.93405,781.685,615.6777,0.2374267578125,-0.13873291015625,0.980712890625,5.899200439453125,-4.306640625,-2.51220703125,1,1.0,1.0,2.0,1.0,70.00
2021-09-11 00:42:42.991,0.6845435,0.0,0.0,0.5946746,0.27792528,0.0,0.0,0.36848915,1.0686752,0.0,0.0,0.9394857,0.6319245,0.0,0.0,0.46211544,0.12146868,0.0,0.0,0.106858104,848.97437,792.96704,1344.1758,838.9011,1002.0879,0.2374267578125,-0.13787841796875,0.976806640625,5.330963134765625,-3.84307861328125,-2.58697509765625,1,1.0,1.0,2.0,1.0,70.00
2021-09-11 00:42:43.339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-09-11 00:42:43.540,0.69346225,0.0,0.0,0.66236633,0.17009203,0.0,0.0,0.31566682,0.74573684,0.0,0.0,0.9411074,0.5652358,0.0,0.0,0.48738313,0.14576897,0.0,0.0,0.09985455,835.6777,922.3077,1511.7949,822.381,817.5458,0.234375,-0.13427734375,0.9744873046875,5.90667724609375,-3.775787353515625,-2.7813720703125,1,1.0,1.0,2.0,1.0,70.00
2021-09-11 00:42:43.834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-09-11 00:42:44.064,0.7755519,0.0,0.0,0.7307178,0.035975967,0.0,0.0,0.25657225,0.48281446,0.0,0.0,0.74478185,0.5645695,0.0,0.0,0.5166298,0.092172764,0.0,0.0,0.04971805,797.8022,845.34796,946.08057,797.8022,630.989,0.240234375,-0.13323974609375,0.9718017578125,5.256195068359375,-4.14215087890625,-2.3626708984375,1,1.0,1.0,2.0,1.0,70.00
2021-09-11 00:42:44.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-09-11 00:42:44.350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-09-11 00:42:44.587,0.657562,0.0,0.0,0.5919249,0.31579953,0.0,0.0,0.2507107,0.66281676,0.0,0.0,0.8505168,0.5157449,0.0,0.0,0.5811133,0.049142063,0.0,0.0,0.05759886,834.4689,923.91943,1422.3444,821.5751,888.46155,0.23834228515625,-0.13946533203125,0.97698974609375,5.9814453125,-3.27484130859375,-2.385101318359375,1,1.0,1.0,2.0,1.0,70.00
